name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Botafumeiro,restaurant,Barcelona,41.400431,2.154649,6,59,"[3, 4, 4, 5, 5, 5, 7, 1, 7, 10, 3, 5]",4.909722222222222
La Provença,restaurant,Barcelona,41.39329,2.159449,6,59,"[4, 6, 5, 7, 4, 3, 7, 2, 6, 7, 4, 4]",2.5763888888888893
El Tragaluz,restaurant,Barcelona,41.394765,2.160424,7,57,"[6, 3, 4, 5, 3, 2, 7, 6, 10, 5, 4, 2]",4.854166666666667
Frankfurt Pedralbes,restaurant,Barcelona,41.387202279726,2.112523507559,6,57,"[6, 3, 4, 7, 2, 3, 4, 6, 6, 6, 9, 1]",4.854166666666667
Thai Gardens,restaurant,Barcelona,41.390965,2.167588,7,56,"[4, 5, 4, 6, 4, 4, 2, 8, 6, 3, 4, 6]",2.3888888888888893
La Rita,restaurant,Barcelona,41.393167,2.165951,6,56,"[5, 4, 2, 4, 6, 4, 3, 7, 10, 4, 4, 3]",4.222222222222222
Sagardi BCN Gotic,restaurant,Barcelona,41.383479,2.180873,6,55,"[4, 2, 2, 7, 2, 4, 3, 7, 8, 6, 6, 4]",4.243055555555555
Escribà,restaurant,Barcelona,41.38303,2.160156,6,53,"[4, 6, 7, 2, 2, 3, 5, 3, 6, 5, 2, 8]",3.9097222222222228
Elsa y Fred,restaurant,Barcelona,41.389791,2.179834,7,52,"[1, 4, 4, 6, 6, 4, 4, 6, 5, 7, 2, 3]",2.888888888888889
La Royale,restaurant,Barcelona,41.403427,2.136017,6,50,"[7, 5, 4, 4, 1, 4, 5, 3, 3, 7, 4, 3]",2.638888888888889
Nou Candanchu,restaurant,Barcelona,41.400501,2.157632,6,50,"[6, 1, 4, 8, 4, 3, 6, 4, 4, 5, 4, 1]",3.638888888888889
Samsara,restaurant,Barcelona,41.402446,2.157232,6,50,"[2, 2, 5, 3, 5, 5, 5, 8, 6, 4, 4, 1]",3.4722222222222228
Café Adonis 1940,restaurant,Barcelona,41.401093,2.164986,7,49,"[5, 2, 6, 4, 3, 3, 8, 3, 7, 1, 3, 4]",3.909722222222222
Borneo,restaurant,Barcelona,41.385305,2.182853,7,49,"[3, 2, 2, 3, 5, 5, 8, 3, 3, 2, 9, 4]",4.909722222222222
Casa Danone Restaurant,restaurant,Barcelona,41.392785,2.145684,6,49,"[3, 3, 8, 5, 5, 4, 6, 3, 7, 2, 1, 2]",4.243055555555556
Cinesa Diagonal 3D,attraction,Barcelona,41.393924775602,2.1366015739872,6,49,"[2, 7, 6, 5, 4, 0, 5, 6, 2, 6, 3, 3]",4.076388888888888
Euskal Etxea (Restaurant),restaurant,Barcelona,41.384519,2.181924,7,48,"[5, 4, 3, 2, 7, 4, 3, 7, 1, 6, 3, 3]",3.3333333333333335
Temaki-ya,restaurant,Barcelona,41.38135,2.180233,7,48,"[5, 2, 5, 6, 1, 6, 6, 6, 4, 2, 2, 3]",3.3333333333333335
Bouzu,restaurant,Barcelona,41.379879330583,2.1632304686724,6,48,"[2, 1, 7, 3, 6, 4, 4, 4, 4, 4, 4, 5]",2.3333333333333335
Piscolabis,restaurant,Barcelona,41.38877,2.130874,7,46,"[2, 2, 3, 2, 2, 6, 6, 7, 4, 5, 5, 2]",3.305555555555556
Salero,restaurant,Barcelona,41.384277,2.18406,7,46,"[4, 2, 4, 6, 7, 7, 3, 4, 3, 3, 3, 0]",3.805555555555555
Santa Marta,restaurant,Barcelona,41.377884330243,2.1910978853703,6,46,"[2, 3, 2, 2, 4, 5, 8, 8, 4, 5, 1, 2]",4.972222222222222
Takashi Ochiai Pastisseria,restaurant,Barcelona,41.384166,2.156206,6,46,"[3, 2, 5, 7, 1, 5, 3, 1, 5, 7, 5, 2]",4.138888888888889
Cera 23 Restaurant,restaurant,Barcelona,41.378858,2.166233,6,46,"[5, 4, 5, 2, 3, 5, 4, 4, 6, 4, 4, 0]",2.305555555555556
Sol de NIT,restaurant,Barcelona,41.401823,2.156893,7,45,"[6, 3, 5, 5, 3, 3, 3, 4, 7, 2, 3, 1]",2.6875
Bangkok Cafe,restaurant,Barcelona,41.383731,2.136126,7,45,"[4, 4, 6, 2, 4, 4, 3, 0, 4, 8, 1, 5]",4.1875
Negro-rojo,restaurant,Barcelona,41.390866,2.135161,6,45,"[4, 4, 4, 1, 4, 4, 4, 3, 0, 5, 7, 5]",3.0208333333333335
Timeline Bar,attraction,Barcelona,41.405653933457,2.1554205050418,6,45,"[0, 3, 4, 6, 2, 2, 7, 6, 6, 3, 3, 3]",4.020833333333333
Restaurante Big Fish,restaurant,Barcelona,41.38617,2.184071,8,44,"[5, 5, 3, 4, 4, 0, 3, 3, 4, 7, 2, 4]",2.7222222222222228
Traspaso,restaurant,Barcelona,41.405055,2.209723,8,43,"[1, 1, 3, 1, 6, 5, 5, 7, 3, 3, 5, 3]",3.743055555555556
Tlaxcal,restaurant,Barcelona,41.384972,2.184327,7,43,"[3, 2, 4, 2, 7, 2, 5, 2, 6, 4, 3, 3]",2.576388888888889
Muntanya de Montjuïc,attraction,Barcelona,41.362637808162,2.1583843231201,7,43,"[3, 6, 2, 1, 4, 6, 2, 5, 2, 5, 4, 3]",2.576388888888889
Starbucks,restaurant,Barcelona,41.385778,2.167944,6,43,"[5, 2, 1, 4, 5, 1, 3, 6, 3, 5, 4, 4]",2.409722222222222
LLamber,restaurant,Barcelona,41.386365,2.183061,6,43,"[4, 4, 5, 3, 4, 2, 4, 3, 5, 2, 1, 6]",1.909722222222222
En Apartè,restaurant,Barcelona,41.389851,2.1789306666667,7,42,"[3, 2, 6, 1, 5, 5, 4, 2, 6, 4, 3, 1]",2.9166666666666665
Cheese´s Art Restaurant,restaurant,Barcelona,41.387555,2.162528,7,42,"[3, 8, 3, 4, 2, 3, 4, 4, 1, 7, 1, 2]",4.25
La Lola,restaurant,Barcelona,41.406475753085,2.1621174180133,6,42,"[1, 7, 5, 5, 2, 2, 3, 5, 5, 3, 1, 3]",3.25
Boca Chica,attraction,Barcelona,41.394531957354,2.1598818046531,6,42,"[2, 1, 2, 4, 6, 4, 6, 2, 5, 7, 1, 2]",4.083333333333333
Balthazar,restaurant,Barcelona,41.392058516437,2.1553437553733,8,41,"[4, 1, 4, 4, 1, 5, 4, 3, 4, 6, 2, 3]",2.076388888888889
La Flauta,restaurant,Barcelona,41.394714,2.155651,6,41,"[1, 2, 8, 4, 5, 5, 1, 1, 4, 4, 4, 2]",4.076388888888889
Buenas Migas,restaurant,Barcelona,41.397474,2.158779,6,41,"[1, 5, 5, 3, 5, 2, 2, 3, 1, 5, 6, 3]",2.743055555555556
Pura Brasa,restaurant,Barcelona,41.376275,2.150121,6,41,"[2, 4, 3, 1, 5, 7, 2, 4, 4, 5, 1, 3]",2.9097222222222228
Chatelet Bar,attraction,Barcelona,41.404116,2.158189,6,41,"[2, 4, 4, 4, 6, 2, 3, 4, 3, 3, 5, 1]",1.7430555555555554
Verdi,attraction,Barcelona,41.404339,2.157786,6,41,"[4, 4, 4, 7, 1, 2, 4, 3, 1, 1, 5, 5]",3.2430555555555554
Racó de la Vila,restaurant,Barcelona,41.397524096673,2.1992179378087,7,40,"[4, 6, 2, 4, 1, 4, 6, 3, 2, 5, 1, 2]",2.8888888888888893
Mayura,restaurant,Barcelona,41.394060027663,2.1722318382738,7,40,"[4, 4, 3, 4, 2, 5, 2, 4, 5, 1, 5, 1]",2.055555555555556
XIX Bar,attraction,Barcelona,41.376112121243,2.157607925671,7,40,"[2, 6, 4, 4, 1, 5, 1, 5, 5, 5, 1, 1]",3.555555555555556
La Dolça Hermínia Restaurant,restaurant,Barcelona,41.386674,2.174448,6,40,"[3, 2, 3, 4, 2, 3, 4, 6, 6, 4, 0, 3]",2.555555555555556
Boo Restaurant Chill Out,restaurant,Barcelona,41.399557033518,2.2144557522868,7,39,"[1, 2, 4, 4, 6, 4, 3, 5, 3, 3, 1, 3]",2.0208333333333335
Flaherty´s Irish Pub,restaurant,Barcelona,41.378448,2.176664,7,39,"[5, 4, 3, 3, 4, 2, 2, 5, 2, 4, 4, 1]",1.5208333333333333
Muccis,restaurant,Barcelona,41.38496,2.166795,7,39,"[2, 4, 4, 5, 2, 7, 2, 2, 3, 3, 3, 2]",2.1875
Taller De Tapas,restaurant,Barcelona,41.383672,2.180588,6,39,"[2, 2, 4, 3, 3, 2, 8, 4, 6, 4, 1, 0]",4.354166666666667
Restaurante El Racó,restaurant,Barcelona,41.388957,2.166114,6,38,"[4, 1, 4, 3, 4, 1, 6, 5, 1, 4, 2, 3]",2.4722222222222223
Fenicia Restaurant Libanès,restaurant,Barcelona,41.376616,2.136755,6,37,"[2, 4, 5, 1, 5, 4, 4, 4, 1, 2, 1, 4]",2.243055555555556
Yoshino,restaurant,Barcelona,41.384834608268,2.1502089500427,6,37,"[5, 1, 0, 1, 5, 3, 5, 7, 5, 3, 2, 0]",4.909722222222222
Creperie Bretonne Annaick,restaurant,Barcelona,41.38591,2.196715,6,36,"[3, 1, 7, 3, 4, 2, 2, 2, 5, 3, 2, 2]",2.5
Rita Blue,restaurant,Barcelona,41.380431,2.171591,6,36,"[2, 2, 1, 4, 5, 5, 2, 6, 2, 3, 1, 3]",2.5
Addis Abeba,restaurant,Barcelona,41.379441,2.137088,8,35,"[1, 2, 0, 3, 3, 3, 4, 6, 3, 2, 4, 4]",2.2430555555555554
Collage Art & Cocktails Social Club,attraction,Barcelona,41.382556573657,2.181388596007,8,35,"[3, 1, 4, 4, 5, 3, 6, 2, 3, 3, 0, 1]",2.743055555555555
Out of China,restaurant,Barcelona,41.388584,2.157069,6,35,"[5, 2, 6, 3, 2, 1, 3, 3, 2, 4, 2, 2]",1.9097222222222225
Bar La Principal,restaurant,Barcelona,41.383538,2.163201,6,35,"[4, 5, 6, 1, 2, 1, 3, 3, 1, 3, 3, 3]",2.2430555555555554
Xemei,restaurant,Barcelona,41.371451,2.16075,7,34,"[2, 4, 5, 2, 2, 3, 5, 2, 0, 2, 2, 5]",2.3055555555555554
Rabbar,restaurant,Barcelona,41.38662939,2.132276,7,34,"[7, 4, 3, 2, 1, 2, 3, 2, 4, 3, 2, 1]",2.472222222222222
Pasteleria Mendieta Barcelona,restaurant,Barcelona,41.408393,2.181807,7,34,"[1, 5, 2, 4, 3, 2, 6, 4, 1, 1, 4, 1]",2.8055555555555554
Maur,restaurant,Barcelona,41.379786,2.161447,6,34,"[1, 2, 5, 1, 1, 4, 2, 5, 5, 5, 3, 0]",3.3055555555555554
Foster's Hollywood,restaurant,Barcelona,41.440766,2.198012,6,34,"[2, 2, 6, 0, 2, 4, 2, 3, 2, 2, 7, 2]",3.472222222222222
Pipa's Club,attraction,Barcelona,41.380171197471,2.1750007452286,6,34,"[3, 6, 1, 1, 3, 4, 3, 4, 2, 2, 1, 4]",2.138888888888889
Le Pain Quotidien,restaurant,Barcelona,41.395290213911,2.1623429044998,7,33,"[2, 3, 2, 2, 1, 1, 3, 4, 5, 5, 4, 1]",2.0208333333333335
Creps Barcelona,restaurant,Barcelona,41.403418854742,2.1573009128469,6,33,"[4, 4, 5, 2, 0, 3, 1, 2, 1, 6, 4, 1]",3.1875
Starbucks,restaurant,Barcelona,41.385272,2.163283,6,33,"[1, 2, 6, 1, 4, 2, 3, 3, 1, 5, 3, 2]",2.3541666666666665
Kin Sushi Bar,restaurant,Barcelona,41.386116,2.149904,6,33,"[3, 3, 1, 1, 3, 1, 5, 3, 6, 5, 1, 1]",3.0208333333333335
Ken Restaurante,restaurant,Barcelona,41.394239,2.125903,7,32,"[4, 3, 2, 2, 2, 1, 6, 1, 4, 3, 3, 1]",2.055555555555556
Shi Man To,restaurant,Barcelona,41.380868,2.13364979,6,32,"[1, 4, 5, 3, 1, 6, 1, 3, 0, 4, 2, 2]",3.0555555555555554
Café San Telmo,restaurant,Barcelona,41.39351,2.147849,6,32,"[3, 4, 2, 6, 2, 4, 1, 1, 1, 2, 3, 3]",2.0555555555555554
Güell Palace,attraction,Barcelona,41.378885,2.17424,6,32,"[2, 4, 2, 0, 3, 2, 2, 5, 7, 2, 3, 0]",3.555555555555556
Pizzeria Diego,restaurant,Barcelona,41.430014,2.187346,7,31,"[1, 3, 3, 3, 0, 1, 2, 6, 5, 3, 2, 2]",2.576388888888889
Cañas y Tapas,restaurant,Barcelona,41.41075,2.217616,7,31,"[3, 2, 0, 0, 3, 7, 2, 4, 5, 3, 1, 1]",3.909722222222222
Lexington,attraction,Barcelona,41.388794568637,2.1565621718299,7,31,"[1, 4, 4, 2, 4, 1, 1, 2, 3, 6, 3, 0]",2.743055555555556
Barnabier,restaurant,Barcelona,41.387288,2.197598,6,31,"[1, 2, 1, 2, 2, 3, 5, 6, 3, 4, 2, 0]",2.7430555555555554
Kahala,restaurant,Barcelona,41.390743,2.138067,6,31,"[1, 1, 2, 2, 3, 1, 4, 5, 2, 5, 4, 1]",2.243055555555556
Ambiente del Sur,restaurant,Barcelona,41.378970142834,2.158365872556,6,31,"[1, 2, 2, 1, 0, 1, 5, 5, 2, 4, 3, 5]",2.909722222222222
UDON Arenas,restaurant,Barcelona,41.376303,2.149518,6,31,"[5, 2, 4, 3, 0, 1, 2, 3, 2, 3, 3, 3]",1.576388888888889
La Vespa Burger bar,restaurant,Barcelona,41.402018,2.157242,6,31,"[2, 1, 2, 5, 3, 0, 1, 6, 7, 1, 2, 1]",4.576388888888888
Virreina Bar,restaurant,Barcelona,41.404942,2.157562,6,31,"[1, 2, 3, 8, 0, 2, 3, 3, 1, 3, 2, 3]",3.5763888888888893
La Taverna del Born,restaurant,Barcelona,41.385388,2.18311,6,31,"[4, 1, 2, 4, 3, 3, 0, 7, 2, 4, 1, 0]",3.7430555555555554
Bar El Nus,restaurant,Barcelona,41.384198,2.180705,6,31,"[6, 1, 1, 2, 0, 1, 4, 2, 3, 5, 4, 2]",3.076388888888889
Mama's Cafe,restaurant,Barcelona,41.403214,2.159068,8,30,"[1, 0, 4, 4, 1, 4, 3, 5, 1, 2, 5, 0]",3.25
Foster's Hollywood,restaurant,Barcelona,41.409453,2.215416,6,30,"[3, 3, 5, 4, 4, 1, 0, 2, 2, 4, 2, 0]",2.4166666666666665
Bodega Els Sortidors del Parlament,restaurant,Barcelona,41.377452,2.16377,6,30,"[2, 4, 6, 4, 3, 0, 3, 3, 1, 3, 1, 0]",2.9166666666666665
Foster's Hollywood,restaurant,Barcelona,41.405075335812,2.1910800855286,6,30,"[2, 2, 2, 3, 5, 2, 3, 2, 5, 3, 1, 0]",1.9166666666666667
Sor Rita Bar,attraction,Barcelona,41.380654669079,2.1807619929314,6,30,"[2, 0, 2, 5, 3, 3, 1, 2, 7, 2, 2, 1]",3.25
Rabipelao Rawalistan. Tropical Bistro.,restaurant,Barcelona,41.380432,2.16433,8,29,"[0, 1, 3, 4, 2, 4, 5, 1, 4, 2, 2, 1]",2.243055555555556
DiR Castillejos,attraction,Barcelona,41.41254,2.170511,8,29,"[1, 2, 3, 3, 1, 2, 2, 1, 7, 3, 3, 1]",2.5763888888888893
Central Cafe,restaurant,Barcelona,41.38959,2.135817,7,29,"[1, 3, 2, 2, 2, 5, 0, 6, 2, 3, 2, 1]",2.576388888888889
Muy Mío,restaurant,Barcelona,41.3948926,2.1467372,7,29,"[4, 3, 6, 1, 2, 0, 1, 0, 5, 2, 4, 1]",3.5763888888888893
Restaurante La Radio,restaurant,Barcelona,41.379688,2.157665,6,29,"[2, 4, 3, 2, 0, 3, 5, 4, 1, 1, 1, 3]",2.076388888888889
La Nova Fontana,restaurant,Barcelona,41.403372,2.147808,6,29,"[1, 6, 5, 1, 1, 2, 4, 2, 2, 3, 1, 1]",2.7430555555555554
URA Restaurant & Lounge,restaurant,Barcelona,41.392376,2.145863,6,29,"[5, 3, 1, 4, 4, 2, 1, 1, 3, 3, 1, 1]",1.909722222222222
Bar Celta,restaurant,Barcelona,41.379874,2.180185,6,29,"[2, 0, 2, 0, 4, 3, 0, 3, 6, 5, 1, 3]",3.576388888888889
City Hall,attraction,Barcelona,41.387721,2.168273,6,29,"[1, 2, 1, 2, 2, 4, 1, 5, 1, 4, 4, 2]",1.9097222222222223
Manchester,attraction,Barcelona,41.380602,2.179094,6,29,"[3, 2, 1, 4, 2, 2, 4, 6, 2, 1, 0, 2]",2.409722222222222
4uatre Lounge,attraction,Barcelona,41.40104894421,2.2011866064242,6,29,"[1, 3, 1, 1, 4, 0, 3, 1, 5, 5, 3, 2]",2.576388888888889
A Casa Portuguesa,restaurant,Barcelona,41.382678,2.15209,8,28,"[1, 2, 3, 0, 6, 2, 4, 0, 2, 1, 3, 4]",2.888888888888889
Fidalga Barcelona,restaurant,Barcelona,41.405072,2.173868,8,28,"[1, 1, 0, 4, 2, 6, 5, 1, 1, 4, 2, 1]",3.3888888888888893
Restaurante Nihon Sakari,restaurant,Barcelona,41.395591,2.170144,8,28,"[3, 1, 0, 4, 2, 3, 0, 3, 2, 6, 1, 3]",2.722222222222222
Taverna El Glop,restaurant,Barcelona,41.404904,2.159542,7,28,"[2, 3, 2, 2, 0, 2, 2, 3, 7, 2, 2, 1]",2.555555555555555
Pizzería La Gavina Restaurant,restaurant,Barcelona,41.401459,2.155379,7,28,"[6, 0, 2, 3, 2, 2, 2, 3, 1, 4, 0, 3]",2.555555555555556
Bikini,attraction,Barcelona,41.389495249973,2.1367837786345,7,28,"[4, 4, 4, 0, 1, 1, 2, 1, 2, 4, 4, 1]",2.2222222222222228
belchica,attraction,Barcelona,41.383514444659,2.1591460704803,6,28,"[0, 3, 2, 2, 3, 2, 3, 3, 2, 5, 2, 1]",1.388888888888889
Restaurante Central Park Barcelona,restaurant,Barcelona,41.389786,2.122303,8,27,"[1, 0, 5, 1, 3, 1, 1, 2, 4, 6, 2, 1]",3.1875
Puerto Madero Restaurant,restaurant,Barcelona,41.392805,2.151997,8,27,"[1, 2, 0, 3, 4, 3, 3, 3, 3, 2, 0, 3]",1.5208333333333333
Restaurante El Mexicano de Arizala,restaurant,Barcelona,41.375816,2.125498,7,27,"[5, 1, 1, 2, 0, 5, 3, 3, 1, 4, 2, 0]",2.8541666666666665
UDON Maquinista,restaurant,Barcelona,41.44041,2.19851,7,27,"[2, 2, 0, 1, 2, 3, 1, 6, 5, 0, 3, 2]",3.0208333333333335
H10 Marina Barcelona,restaurant,Barcelona,41.392896026486,2.1927171401585,7,27,"[0, 0, 1, 4, 3, 5, 1, 3, 3, 1, 2, 4]",2.5208333333333335
Cerveceria InterTapa,restaurant,Barcelona,41.405186911421,2.1743049033699,7,27,"[0, 3, 1, 6, 2, 4, 1, 5, 2, 1, 1, 1]",3.1875
De Tapa Madre Restaurant,restaurant,Barcelona,41.39695,2.166528,7,27,"[1, 1, 3, 3, 0, 3, 2, 4, 3, 3, 3, 1]",1.3541666666666667
FOC Barceloneta,attraction,Barcelona,41.376064605392,2.1889390422175,7,27,"[0, 1, 3, 4, 4, 1, 2, 2, 6, 4, 0, 0]",3.5208333333333335
Foster's Hollywood,restaurant,Barcelona,41.390847,2.123545,6,27,"[1, 2, 5, 2, 1, 1, 2, 3, 2, 2, 3, 3]",1.1875
41°,restaurant,Barcelona,41.375179,2.156895,6,27,"[3, 2, 2, 4, 2, 3, 1, 2, 4, 3, 0, 1]",1.3541666666666667
Tucco,restaurant,Barcelona,41.379448220965,2.1786000989237,6,27,"[0, 1, 3, 3, 2, 0, 3, 4, 2, 4, 2, 3]",1.6875
St. Germain,attraction,Barcelona,41.402445325,2.156856,6,27,"[1, 3, 4, 1, 3, 3, 2, 2, 3, 4, 1, 0]",1.5208333333333333
El Otro Bar,restaurant,Barcelona,41.4014,2.157867,7,26,"[1, 1, 3, 3, 1, 3, 3, 2, 5, 2, 2, 0]",1.638888888888889
Restaurante Crep Nova,restaurant,Barcelona,41.405873,2.131824,7,26,"[2, 1, 5, 2, 2, 3, 3, 0, 3, 2, 2, 1]",1.4722222222222223
Ugarit,restaurant,Barcelona,41.391040627993,2.1976089477539,7,26,"[1, 1, 4, 3, 0, 1, 2, 8, 0, 4, 2, 0]",4.972222222222223
Chilam Balam,restaurant,Barcelona,41.409699,2.17449165,7,26,"[7, 2, 0, 2, 1, 1, 3, 3, 2, 0, 4, 1]",3.4722222222222228
Mies van der Rohe Pavilion,attraction,Barcelona,41.370585,2.14993,7,26,"[2, 1, 1, 4, 0, 3, 1, 4, 6, 1, 2, 1]",2.805555555555556
Rabipelao,attraction,Barcelona,41.380238069179,2.1804964542389,7,26,"[0, 3, 6, 1, 4, 2, 2, 2, 4, 0, 0, 2]",3.1388888888888893
Cúpula Las Arenas,attraction,Barcelona,41.376139271429,2.1494248319584,7,26,"[2, 1, 3, 3, 0, 2, 1, 4, 2, 3, 5, 0]",2.138888888888889
Starbucks,restaurant,Barcelona,41.390676,2.165043,6,26,"[2, 4, 5, 5, 1, 1, 0, 0, 1, 5, 0, 2]",3.805555555555556
Barraval Restaurant,restaurant,Barcelona,41.379755,2.167908,6,26,"[0, 1, 1, 3, 4, 2, 2, 4, 2, 1, 5, 1]",2.138888888888889
SandwiChez Via Augusta,restaurant,Barcelona,41.400614122899,2.1460354328156,6,26,"[3, 1, 1, 2, 4, 2, 1, 1, 4, 4, 2, 1]",1.472222222222222
Lukumas,restaurant,Barcelona,41.404896,2.154286,6,26,"[3, 3, 5, 0, 2, 2, 2, 3, 1, 2, 1, 2]",1.4722222222222223
Marcel Santaló Café-Bar,attraction,Barcelona,41.395971,2.1454346857143,6,26,"[0, 3, 0, 1, 3, 1, 0, 2, 4, 3, 5, 4]",2.805555555555556
Dos Cielos,restaurant,Barcelona,41.406255,2.200565,8,25,"[2, 2, 1, 4, 0, 4, 0, 1, 0, 3, 7, 1]",4.076388888888888
Restaurante parrilla Alfonsina,restaurant,Barcelona,41.39707,2.175695,8,25,"[3, 3, 1, 2, 2, 0, 1, 4, 4, 2, 3, 0]",1.7430555555555556
SMS Delícies,restaurant,Barcelona,41.403337,2.154227,7,25,"[2, 3, 2, 3, 0, 2, 1, 6, 0, 2, 2, 2]",2.2430555555555554
Cafés El Magnífico,restaurant,Barcelona,41.383548651855,2.1809614312121,7,25,"[1, 3, 5, 2, 0, 1, 0, 3, 4, 5, 0, 1]",3.2430555555555554
Barcelona Activa,poi,Barcelona,41.406359,2.192208,6,25,"[3, 2, 4, 1, 1, 0, 0, 0, 3, 3, 3, 5]",2.5763888888888893
Teatre Tívoli,attraction,Barcelona,41.388951801747,2.1706099233537,6,25,"[1, 2, 3, 6, 0, 1, 1, 1, 2, 3, 0, 5]",3.2430555555555554
Peccato di Gola,restaurant,Barcelona,41.374824,2.156577,7,24,"[2, 1, 3, 2, 1, 2, 6, 2, 1, 0, 4, 0]",2.6666666666666665
Hotel Villa Emilia,attraction,Barcelona,41.38038,2.154092,7,24,"[0, 1, 4, 4, 2, 1, 4, 5, 1, 1, 1, 0]",2.8333333333333335
Pim Pam Burger (Bonanova),restaurant,Barcelona,41.404935,2.132464,6,24,"[0, 1, 0, 2, 2, 2, 4, 5, 2, 3, 2, 1]",2.0
Cerveceria 100 Montaditos,restaurant,Barcelona,41.387877,2.16755,6,24,"[0, 3, 4, 0, 2, 0, 4, 5, 1, 2, 1, 2]",2.6666666666666665
La Divina,restaurant,Barcelona,41.4318796,2.1862953901291,6,24,"[1, 3, 5, 2, 0, 4, 1, 1, 4, 0, 2, 1]",2.5
Ándele Comidas y Bebidas de México,restaurant,Barcelona,41.393833546033,2.136572599411,6,24,"[2, 1, 4, 3, 0, 5, 2, 1, 3, 0, 1, 2]",2.1666666666666665
La Buena Vida,restaurant,Barcelona,41.400923478,2.2013786762547,6,24,"[1, 1, 0, 2, 1, 4, 3, 4, 2, 2, 3, 1]",1.5
Toca Teca,restaurant,Barcelona,41.423501894926,2.1810221672058,6,24,"[2, 2, 2, 5, 3, 4, 2, 1, 1, 1, 1, 0]",1.8333333333333333
The Black Lion,attraction,Barcelona,41.383706,2.136366,6,24,"[1, 1, 1, 4, 0, 1, 1, 1, 4, 3, 5, 2]",2.3333333333333335
Barri Gòtic,attraction,Barcelona,41.382745969847,2.176128511769,6,24,"[2, 0, 0, 3, 1, 2, 1, 7, 3, 3, 1, 1]",3.3333333333333335
Slow Barcelona Cocktails & Boîte,attraction,Barcelona,41.393616233949,2.1533739566803,6,24,"[0, 0, 2, 2, 2, 5, 2, 2, 3, 4, 1, 1]",2.0
Granja Elena,restaurant,Barcelona,41.362705,2.137419,7,23,"[4, 1, 2, 1, 0, 2, 2, 0, 3, 4, 3, 1]",1.7430555555555556
Starbucks,restaurant,Barcelona,41.381249,2.17527,7,23,"[3, 1, 0, 2, 1, 2, 2, 2, 1, 2, 5, 2]",1.409722222222222
Bar Mandri,restaurant,Barcelona,41.404537,2.132601,7,23,"[1, 3, 2, 2, 1, 5, 1, 1, 4, 1, 2, 0]",1.9097222222222217
MarCelOna,restaurant,Barcelona,41.397755,2.172046,7,23,"[1, 2, 1, 2, 6, 1, 4, 0, 1, 1, 3, 1]",2.576388888888889
La Tagliatella,restaurant,Barcelona,41.408629852966,2.216756518476,7,23,"[2, 2, 3, 0, 0, 3, 0, 1, 3, 5, 3, 1]",2.2430555555555554
El Jardí de l´Abadessa,restaurant,Barcelona,41.394371,2.109676,6,23,"[1, 0, 0, 5, 0, 3, 1, 3, 3, 3, 3, 1]",2.409722222222222
Bar Snack 55,restaurant,Barcelona,41.396753,2.172653,6,23,"[1, 3, 1, 4, 1, 3, 2, 5, 2, 1, 0, 0]",2.2430555555555554
La Taberna Gallega,restaurant,Barcelona,41.387918,2.201568,6,23,"[1, 3, 1, 4, 3, 3, 2, 0, 0, 2, 2, 2]",1.4097222222222217
