name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
The Crown & Two Chairmen,attraction,London,51.513910609654,-0.13252258300781,7,47,"[3, 3, 3, 2, 4, 6, 4, 6, 3, 6, 3, 4]",1.7430555555555554
Mien Tay,restaurant,London,51.530409,-0.077141,7,46,"[5, 5, 4, 4, 4, 2, 2, 6, 4, 5, 4, 1]",1.9722222222222223
Shoryu Ramen,restaurant,London,51.508358,-0.133765,6,46,"[4, 4, 3, 4, 2, 3, 3, 6, 5, 5, 4, 3]",1.138888888888889
Le Pain Quotidien,restaurant,London,51.514458,-0.139199,7,45,"[2, 2, 3, 4, 6, 5, 3, 6, 5, 3, 3, 3]",1.8541666666666667
Heathrow Terminal 5 Tube Station,poi,London,51.471305,-0.487825,6,45,"[5, 4, 4, 5, 5, 3, 1, 5, 4, 5, 3, 1]",2.0208333333333335
The Diner,restaurant,London,51.536738,-0.10147,6,45,"[4, 3, 3, 3, 5, 5, 4, 2, 6, 6, 2, 2]",2.0208333333333335
The Princess of Shoreditch,restaurant,London,51.525363,-0.083759,8,44,"[1, 6, 2, 4, 2, 3, 6, 5, 5, 5, 3, 2]",2.7222222222222228
Skylon,restaurant,London,51.50572,-0.116651,8,44,"[4, 5, 5, 2, 3, 1, 4, 6, 3, 3, 4, 4]",1.722222222222222
All Star Lanes,restaurant,London,51.521873,-0.071838,7,44,"[1, 5, 2, 2, 4, 5, 5, 4, 5, 4, 4, 3]",1.722222222222222
Le Pain Quotidien,restaurant,London,51.508824,-0.196961,7,44,"[5, 5, 4, 3, 3, 2, 5, 6, 3, 2, 3, 3]",1.5555555555555554
Lounge Lover,attraction,London,51.524242584634,-0.074417183244191,7,44,"[1, 2, 4, 4, 3, 5, 3, 3, 7, 4, 4, 4]",2.055555555555556
Elk in the Woods,restaurant,London,51.534982,-0.103912,6,44,"[4, 3, 2, 2, 4, 4, 2, 6, 6, 3, 4, 4]",1.7222222222222223
The World's End,attraction,London,51.539203873004,-0.14218006728,6,44,"[1, 5, 4, 3, 3, 3, 7, 1, 4, 4, 5, 4]",2.555555555555556
Haché,restaurant,London,51.539509522636,-0.1442561030768,8,43,"[6, 1, 4, 6, 5, 3, 5, 3, 2, 3, 1, 4]",2.743055555555556
Bea's of Bloomsbury Cakes,restaurant,London,51.520922,-0.116078,8,43,"[2, 5, 1, 6, 2, 3, 3, 4, 5, 6, 4, 2]",2.576388888888889
Fix 126,restaurant,London,51.526123,-0.080209,8,43,"[6, 4, 2, 1, 5, 3, 4, 4, 4, 4, 5, 1]",2.2430555555555554
Flat Iron,restaurant,London,51.512158,-0.138101,7,43,"[5, 4, 4, 6, 2, 6, 2, 5, 2, 4, 2, 1]",2.743055555555556
The May Fair Bar,restaurant,London,51.508089,-0.143887,7,43,"[5, 2, 5, 3, 4, 2, 6, 4, 4, 5, 3, 0]",2.576388888888889
The Landmark London,attraction,London,51.521655060968,-0.16279935836792,7,43,"[2, 2, 7, 2, 5, 4, 5, 4, 4, 1, 4, 3]",2.576388888888889
The Craft Beer Co.,attraction,London,51.521251180323,-0.10974258184433,7,43,"[2, 3, 4, 2, 5, 3, 7, 5, 5, 3, 3, 1]",2.576388888888889
Ye Olde Cheshire Cheese,attraction,London,51.51435054539,-0.10720345675222,6,43,"[4, 6, 2, 3, 5, 5, 3, 2, 3, 5, 3, 2]",1.7430555555555556
O'Neill's,attraction,London,51.511283872031,-0.132039,6,43,"[5, 1, 5, 5, 4, 4, 4, 5, 4, 3, 0, 3]",2.409722222222222
Old Spitalfields Market,attraction,London,51.519665663822,-0.075423717498779,6,43,"[1, 2, 4, 5, 4, 2, 4, 6, 4, 4, 5, 2]",2.076388888888889
Viet Grill,restaurant,London,51.529668,-0.077348,7,42,"[4, 3, 3, 2, 7, 5, 4, 4, 2, 3, 2, 3]",1.9166666666666667
The Ship,attraction,London,51.463737,-0.188002,7,42,"[4, 1, 4, 5, 3, 7, 4, 3, 3, 3, 3, 2]",2.0833333333333335
Zeitgeist @ The Jolly Gardeners,restaurant,London,51.491297290951,-0.11823177337646,6,42,"[2, 1, 3, 2, 5, 3, 4, 4, 3, 5, 4, 6]",1.9166666666666667
Shaka Zulu,restaurant,London,51.541576,-0.146363,6,42,"[3, 2, 3, 1, 2, 3, 4, 3, 5, 6, 6, 4]",2.25
The Lexington,attraction,London,51.531720879087,-0.11125802993774,6,42,"[4, 6, 5, 2, 5, 3, 1, 3, 2, 5, 4, 2]",2.25
Coffee Plant,restaurant,London,51.515683,-0.204848,8,41,"[5, 3, 4, 3, 4, 4, 4, 2, 5, 3, 3, 1]",1.2430555555555556
Jak's,restaurant,London,51.494503,-0.167141,7,41,"[3, 2, 7, 4, 3, 4, 5, 3, 3, 3, 4, 0]",2.576388888888889
Vauxhall Railway Station (VXH),poi,London,51.48584597674,-0.12381076812744,6,41,"[5, 3, 4, 1, 5, 1, 4, 4, 6, 2, 3, 3]",2.243055555555555
Cafe East,restaurant,London,51.496381,-0.041728,7,40,"[4, 3, 3, 6, 4, 3, 4, 0, 2, 4, 4, 3]",1.8888888888888886
Exmouth Market,restaurant,London,51.52558,-0.109799,7,40,"[2, 1, 4, 3, 3, 3, 4, 2, 6, 4, 6, 2]",2.2222222222222223
Kahaila,restaurant,London,51.52382,-0.071697,7,40,"[1, 5, 4, 4, 3, 5, 4, 5, 3, 2, 1, 3]",1.888888888888889
Byron,restaurant,London,51.505024,-0.020596,7,40,"[3, 2, 2, 2, 4, 2, 7, 5, 2, 3, 5, 3]",2.388888888888889
The Tin Goose (Pub & Kitchen),restaurant,London,51.473233072159,-0.45036244302073,6,40,"[3, 3, 3, 4, 0, 3, 5, 4, 4, 4, 4, 3]",1.3888888888888886
Prospect Of Whitby,restaurant,London,51.507192,-0.051056,6,40,"[3, 4, 4, 2, 4, 2, 2, 2, 7, 6, 2, 2]",2.722222222222222
Royal China Club,restaurant,London,51.518388,-0.155657,6,40,"[2, 5, 3, 3, 5, 4, 5, 1, 3, 4, 2, 3]",1.5555555555555554
The Alice House,attraction,London,51.550951256127,-0.19149374515935,6,40,"[3, 4, 3, 3, 5, 2, 3, 6, 5, 3, 3, 0]",2.2222222222222223
Kipferl Ltd,restaurant,London,51.535027,-0.103553,8,39,"[2, 1, 2, 4, 3, 5, 5, 6, 4, 2, 4, 1]",2.5208333333333335
Ca'puccino,restaurant,London,51.506311756219,-0.21968364715576,7,39,"[4, 6, 2, 6, 2, 1, 3, 2, 4, 3, 4, 2]",2.3541666666666665
Wagamama,restaurant,London,51.505974,-0.117768,7,39,"[2, 3, 1, 3, 4, 2, 5, 5, 3, 5, 2, 4]",1.6875
Baltic,restaurant,London,51.503428,-0.104782,7,39,"[4, 3, 4, 2, 3, 2, 2, 4, 5, 4, 5, 1]",1.5208333333333333
Jack's - At The Junction,restaurant,London,51.463991,-0.166533,7,39,"[5, 2, 4, 3, 3, 2, 4, 6, 4, 3, 3, 0]",2.1875
Everyman Screen on the Green,attraction,London,51.536814,-0.103542,7,39,"[2, 1, 5, 5, 4, 2, 4, 3, 5, 4, 2, 2]",1.8541666666666667
Absolutely Starving,restaurant,London,51.505308,-0.085133,6,39,"[3, 2, 5, 6, 3, 2, 3, 2, 4, 3, 3, 3]",1.3541666666666667
The Charles Lamb Pub and Kitchen,restaurant,London,51.531994,-0.101872,8,38,"[3, 3, 4, 4, 4, 1, 4, 6, 3, 3, 1, 2]",1.8055555555555556
Bento Cafe,restaurant,London,51.538669,-0.143239,8,38,"[5, 5, 1, 5, 3, 2, 2, 4, 2, 1, 3, 5]",2.3055555555555554
Horniman Museum & Gardens,attraction,London,51.441304,-0.060596,8,38,"[1, 5, 1, 4, 5, 1, 3, 4, 5, 3, 4, 2]",2.305555555555556
202,restaurant,London,51.514492,-0.200214,7,38,"[1, 2, 4, 3, 3, 3, 4, 7, 3, 4, 3, 1]",2.3055555555555554
Browns Of Brockley,restaurant,London,51.464469,-0.036948,7,38,"[2, 1, 7, 3, 5, 3, 3, 3, 3, 5, 2, 1]",2.8055555555555554
Akari,restaurant,London,51.540467,-0.095877,7,38,"[3, 1, 1, 4, 5, 4, 3, 3, 4, 3, 5, 2]",1.638888888888889
Benugo Bar and Kitchen,restaurant,London,51.506732,-0.114959,7,38,"[2, 0, 5, 5, 2, 2, 2, 5, 4, 5, 2, 4]",2.638888888888889
Walkabout,restaurant,London,51.511212,-0.113624,6,38,"[1, 1, 5, 4, 3, 4, 5, 4, 3, 4, 4, 0]",2.472222222222222
The Booking Office Bar,restaurant,London,51.530102,-0.125962,6,38,"[2, 5, 2, 1, 4, 3, 1, 4, 3, 5, 5, 3]",1.972222222222222
Grosvenor Gardens,attraction,London,51.496332,-0.145058,6,38,"[1, 3, 4, 6, 3, 3, 2, 3, 5, 4, 1, 3]",1.972222222222222
Fix Coffee,restaurant,London,51.523372,-0.093305,9,37,"[5, 4, 4, 1, 1, 2, 3, 3, 5, 4, 4, 1]",2.0763888888888893
The Spaniards Inn,restaurant,London,51.569905,-0.174002,7,37,"[2, 5, 3, 3, 0, 3, 5, 3, 3, 5, 4, 1]",2.243055555555556
The Cinnamon Club,restaurant,London,51.49748,-0.129563,7,37,"[3, 2, 3, 1, 3, 3, 1, 4, 2, 7, 4, 4]",2.4097222222222228
El Paso,restaurant,London,51.526824,-0.080606,7,37,"[2, 5, 3, 4, 4, 4, 3, 0, 2, 4, 4, 2]",1.7430555555555556
The Angelic,restaurant,London,51.534791,-0.107323,7,37,"[2, 3, 3, 6, 4, 4, 1, 3, 3, 4, 2, 2]",1.5763888888888886
Tukdin,restaurant,London,51.513428,-0.179342,7,37,"[3, 6, 5, 2, 3, 4, 3, 1, 1, 2, 2, 5]",2.4097222222222223
South Bank,attraction,London,51.508114762314,-0.10956287384033,7,37,"[1, 1, 3, 2, 3, 3, 4, 6, 2, 5, 5, 2]",2.409722222222222
Purl Cocktail Bar,attraction,London,51.518358630832,-0.15435713327462,7,37,"[4, 6, 2, 3, 4, 2, 5, 4, 2, 2, 3, 0]",2.4097222222222214
Banners Restaurant,restaurant,London,51.580702,-0.124979,6,37,"[2, 2, 3, 3, 5, 2, 6, 1, 2, 3, 3, 5]",2.0763888888888884
Clapham Picturehouse,attraction,London,51.462556,-0.138132,8,36,"[5, 1, 3, 1, 1, 3, 3, 3, 5, 3, 4, 4]",1.8333333333333333
Leon,restaurant,London,51.506552,-0.099553,7,36,"[3, 4, 2, 1, 3, 3, 5, 6, 4, 0, 3, 2]",2.5
Byron,restaurant,London,51.527447139545,-0.081129751551618,7,36,"[1, 2, 3, 4, 4, 1, 6, 3, 4, 2, 3, 3]",1.8333333333333333
JW Steakhouse,restaurant,London,51.509689,-0.155718,7,36,"[2, 2, 2, 3, 4, 2, 1, 2, 6, 3, 5, 4]",2.0
The Fellow,restaurant,London,51.531611,-0.122427,7,36,"[3, 4, 4, 2, 4, 2, 4, 3, 1, 5, 2, 2]",1.3333333333333333
Marquis Cornwallis,attraction,London,51.524282075792,-0.12481500058973,7,36,"[3, 3, 4, 3, 3, 4, 0, 5, 4, 4, 1, 2]",1.8333333333333333
The Greenwich Union,attraction,London,51.476562,-0.009973,7,36,"[2, 2, 1, 6, 6, 2, 2, 3, 5, 3, 2, 2]",2.6666666666666665
Lock Tavern,attraction,London,51.542879104423,-0.14776866719279,7,36,"[4, 2, 3, 4, 6, 4, 3, 1, 2, 3, 2, 2]",1.6666666666666667
BA/bmi International Lounge,poi,London,51.474166212967,-0.45181274414062,6,36,"[0, 3, 2, 3, 5, 5, 3, 3, 2, 5, 3, 2]",2.0
The Windsor Castle,restaurant,London,51.506283,-0.198678,6,36,"[2, 2, 3, 1, 2, 5, 6, 5, 4, 3, 0, 3]",2.8333333333333335
Giraffe Stop,restaurant,London,51.531473,-0.124685,6,36,"[1, 3, 3, 3, 5, 2, 2, 4, 2, 3, 4, 4]",1.1666666666666667
Sophie's Steakhouse and Bar,restaurant,London,51.486788,-0.179341,6,36,"[2, 2, 2, 4, 5, 3, 1, 6, 2, 3, 2, 4]",2.0
O2 Shepherd's Bush Empire,attraction,London,51.503488572807,-0.22417634725571,6,36,"[2, 5, 3, 1, 5, 1, 5, 3, 3, 2, 2, 4]",2.0
Tapped & Packed (TAP Coffee) No. 193,restaurant,London,51.515501953712,-0.13556700288926,8,35,"[1, 3, 3, 2, 3, 4, 2, 4, 5, 4, 3, 1]",1.409722222222222
Hawksmoor Guildhall,restaurant,London,51.515726,-0.090867,8,35,"[3, 2, 0, 4, 5, 4, 4, 2, 4, 3, 2, 2]",1.7430555555555554
The Green Man,attraction,London,51.519251751481,-0.13928174972534,8,35,"[4, 4, 4, 3, 4, 2, 1, 2, 2, 4, 4, 1]",1.409722222222222
Keu Banh Mi Deli,restaurant,London,51.526664,-0.081605,7,35,"[1, 1, 2, 3, 4, 5, 5, 4, 4, 1, 3, 2]",2.076388888888889
Phoenix Palace,restaurant,London,51.52227,-0.158611,7,35,"[1, 1, 4, 4, 4, 3, 3, 4, 3, 4, 3, 1]",1.4097222222222223
Pho Farringdon,restaurant,London,51.521944,-0.101794,7,35,"[4, 0, 3, 4, 2, 3, 2, 5, 3, 4, 2, 3]",1.5763888888888884
Sticky Fingers,restaurant,London,51.499768,-0.197888,7,35,"[0, 3, 4, 5, 2, 2, 5, 5, 1, 2, 3, 3]",2.4097222222222223
Vapiano,restaurant,London,51.505627,-0.097612,7,35,"[1, 1, 0, 6, 2, 3, 4, 5, 3, 3, 4, 3]",2.7430555555555554
BFI Southbank,attraction,London,51.50705,-0.11551,7,35,"[1, 2, 2, 4, 3, 2, 2, 5, 2, 2, 5, 5]",1.909722222222222
Pembury Tavern,attraction,London,51.549377407888,-0.059652328491211,7,35,"[1, 2, 3, 3, 1, 2, 4, 5, 2, 5, 5, 2]",2.0763888888888893
Icebar by Icehotel,attraction,London,51.511236595627,-0.13973881421826,6,35,"[2, 4, 5, 2, 3, 2, 4, 4, 1, 4, 2, 2]",1.4097222222222223
Dream Bags Jaguar Shoes,attraction,London,51.527969819725,-0.077939629554749,6,35,"[1, 3, 1, 5, 2, 4, 4, 3, 5, 2, 1, 4]",2.076388888888889
Big Red,attraction,London,51.557374396089,-0.11948822404431,6,35,"[4, 3, 4, 2, 3, 4, 3, 2, 4, 4, 2, 0]",1.409722222222222
XOYO London,attraction,London,51.525446615805,-0.085962313916443,6,35,"[2, 2, 3, 2, 4, 3, 4, 4, 4, 3, 4, 0]",1.409722222222222
The Natural Kitchen,restaurant,London,51.520955,-0.152085,8,34,"[2, 0, 4, 2, 2, 4, 2, 3, 3, 7, 3, 2]",2.638888888888889
Santore,restaurant,London,51.526262,-0.108677,8,34,"[2, 1, 2, 4, 4, 3, 2, 4, 2, 2, 5, 3]",1.3055555555555556
Artisan,restaurant,London,51.461284,-0.219473,8,34,"[3, 0, 5, 5, 2, 4, 1, 2, 5, 2, 2, 3]",2.472222222222222
Roxy Bar and Screen,attraction,London,51.50271255522,-0.092215724510035,8,34,"[3, 5, 1, 2, 3, 1, 5, 2, 2, 5, 2, 3]",1.972222222222222
Trafalgar Tavern,restaurant,London,51.48456,-0.004293,7,34,"[2, 1, 3, 5, 6, 4, 2, 2, 3, 0, 3, 3]",2.4722222222222228
Hackney Picturehouse,restaurant,London,51.544786991848,-0.055301675852133,7,34,"[4, 0, 3, 4, 1, 3, 4, 1, 1, 3, 6, 4]",2.805555555555556
Searcys Champagne Bar,attraction,London,51.530853223794,-0.12548446655273,7,34,"[3, 4, 5, 3, 3, 3, 4, 0, 4, 1, 3, 1]",1.972222222222222
St Thomas' Hospital,poi,London,51.498828,-0.117844,6,34,"[3, 5, 2, 1, 1, 3, 3, 7, 2, 3, 3, 1]",2.805555555555556
The Avalon,restaurant,London,51.450491,-0.147981,6,34,"[1, 3, 2, 0, 5, 4, 3, 6, 2, 4, 3, 1]",2.8055555555555554
Huxleys Bar & Kitchen,restaurant,London,51.471960887589,-0.48861265182495,6,34,"[2, 4, 3, 5, 1, 2, 3, 5, 0, 4, 4, 1]",2.4722222222222223
Wapping Project,restaurant,London,51.507414,-0.05172,6,34,"[1, 2, 3, 6, 3, 3, 2, 2, 3, 4, 5, 0]",2.472222222222222
benugo,restaurant,London,51.531627,-0.126633,6,34,"[2, 2, 3, 5, 3, 2, 1, 1, 4, 3, 5, 3]",1.638888888888889
Wembley Arena,attraction,London,51.557795,-0.281935,6,34,"[3, 2, 4, 2, 2, 1, 6, 3, 4, 4, 3, 0]",2.305555555555556
St John's,restaurant,London,51.562992,-0.135773,9,33,"[4, 2, 3, 3, 6, 1, 0, 2, 4, 1, 4, 3]",2.5208333333333335
The Anchor & Hope,restaurant,London,51.503443,-0.106574,8,33,"[0, 3, 5, 3, 1, 2, 1, 2, 5, 4, 3, 4]",2.3541666666666665
Wagamama,restaurant,London,51.497356,-0.140161,8,33,"[2, 1, 2, 2, 4, 3, 3, 5, 6, 1, 3, 1]",2.3541666666666665
E&O,restaurant,London,51.515781,-0.205819,8,33,"[1, 6, 4, 4, 2, 1, 2, 3, 1, 5, 1, 3]",2.6875
The Bertie and Boo Coffee Shop,restaurant,London,51.444654,-0.152007,8,33,"[4, 1, 5, 4, 1, 3, 3, 4, 1, 5, 2, 0]",2.6875
Taylor St barista,restaurant,London,51.523735,-0.082884,8,33,"[3, 2, 0, 2, 4, 3, 3, 4, 3, 1, 5, 3]",1.6875
The CoffeeWorks Project,restaurant,London,51.534168,-0.104594,8,33,"[4, 2, 2, 2, 1, 1, 5, 4, 1, 3, 5, 3]",2.0208333333333335
Canteen,restaurant,London,51.519309,-0.156384,7,33,"[1, 2, 1, 3, 2, 5, 2, 4, 4, 2, 3, 4]",1.5208333333333333
Boho Mexica,restaurant,London,51.521159,-0.075589,7,33,"[4, 4, 0, 3, 2, 2, 2, 3, 1, 5, 3, 4]",1.8541666666666667
Cafe Oto,restaurant,London,51.546697017507,-0.074856356834211,7,33,"[2, 2, 2, 1, 3, 4, 4, 2, 4, 6, 3, 0]",2.3541666666666665
Carluccio's,restaurant,London,51.50422819365,-0.020256042480469,7,33,"[2, 1, 1, 2, 2, 4, 6, 1, 3, 5, 3, 3]",2.3541666666666665
The Wet Fish Cafe,restaurant,London,51.551171,-0.191455,7,33,"[3, 4, 5, 0, 3, 4, 0, 2, 3, 3, 4, 2]",2.1875
Cottons Camden,restaurant,London,51.543146,-0.149754,7,33,"[3, 2, 5, 5, 2, 0, 3, 0, 2, 4, 5, 2]",2.8541666666666665
Eurostar Business Premier Lounge,poi,London,51.531440561493,-0.12604236602783,6,33,"[0, 6, 2, 4, 4, 3, 4, 1, 4, 2, 1, 2]",2.6875
Heathrow Express Train - Heathrow [HXX] to Paddington [PAD],poi,London,51.471768,-0.454069,6,33,"[4, 1, 4, 2, 1, 5, 1, 3, 4, 4, 3, 1]",2.0208333333333335
Thomas Cubitt,restaurant,London,51.493706,-0.15083,6,33,"[3, 3, 3, 1, 4, 3, 3, 4, 3, 2, 3, 1]",0.8541666666666666
Balans - Westfield,restaurant,London,51.506492,-0.22044,6,33,"[2, 3, 2, 2, 5, 4, 4, 3, 1, 2, 1, 4]",1.5208333333333333
Empire,attraction,London,51.510779074032,-0.13058066368103,6,33,"[1, 1, 2, 2, 3, 3, 2, 6, 4, 3, 2, 4]",1.8541666666666667
The Refinery Bar,attraction,London,51.505850976548,-0.09961724281311,6,33,"[2, 5, 1, 3, 3, 1, 4, 5, 4, 3, 1, 1]",2.1875
Salt Espresso Lunch & Tea Bar,restaurant,London,51.51508,-0.121647,8,32,"[2, 4, 3, 3, 2, 4, 0, 4, 2, 3, 1, 4]",1.5555555555555556
Lahore Karahi,restaurant,London,51.429626,-0.166179,8,32,"[4, 2, 2, 2, 3, 3, 4, 2, 2, 2, 3, 3]",0.5555555555555557
Sadler's Wells,attraction,London,51.529131444269,-0.10631751449078,8,32,"[2, 2, 1, 4, 6, 0, 2, 4, 4, 2, 2, 3]",2.3888888888888884
The Mall Tavern,attraction,London,51.508562095774,-0.19395698969718,8,32,"[5, 0, 3, 4, 2, 4, 3, 5, 3, 1, 2, 0]",2.7222222222222228
Institute Of Contemporary Arts,restaurant,London,51.506415,-0.130968,7,32,"[3, 2, 2, 3, 1, 4, 3, 4, 2, 3, 3, 2]",0.7222222222222222
Grenadier,restaurant,London,51.501463,-0.155011,7,32,"[3, 0, 3, 5, 2, 0, 2, 3, 3, 6, 2, 3]",2.7222222222222228
Ottolenghi,restaurant,London,51.514822,-0.199408,7,32,"[1, 4, 4, 4, 2, 1, 2, 3, 3, 2, 4, 2]",1.222222222222222
Mandarin Kitchen,restaurant,London,51.510751,-0.186888,7,32,"[4, 3, 2, 2, 3, 3, 2, 2, 2, 5, 3, 1]",1.0555555555555556
ROKA,restaurant,London,51.504655905235,-0.018636984312119,7,32,"[3, 1, 0, 4, 4, 1, 3, 4, 6, 3, 1, 2]",2.722222222222222
Greenwich Picturehouse,attraction,London,51.479305,-0.009975,7,32,"[6, 1, 2, 5, 4, 1, 2, 3, 2, 2, 2, 2]",2.222222222222222
The Stag,attraction,London,51.553380203144,-0.16168355941772,7,32,"[2, 1, 4, 4, 2, 2, 5, 2, 1, 3, 4, 2]",1.5555555555555556
The Betjeman Arms,attraction,London,51.530078994339,-0.12460470199585,7,32,"[2, 3, 3, 4, 2, 3, 3, 3, 1, 4, 1, 3]",0.8888888888888888
Wasabi,restaurant,London,51.503582,-0.113882,6,32,"[1, 3, 6, 5, 2, 3, 1, 1, 4, 2, 2, 2]",2.388888888888889
Wallace & Co,restaurant,London,51.460128,-0.213492,6,32,"[3, 3, 3, 1, 1, 4, 2, 4, 6, 2, 2, 1]",2.0555555555555554
Kerbisher & Malt - Fish and Chips,restaurant,London,51.497463,-0.222729,8,31,"[2, 1, 2, 2, 5, 2, 2, 3, 4, 4, 3, 1]",1.4097222222222223
RAF Museum London,attraction,London,51.598573987214,-0.23998260498047,8,31,"[1, 3, 2, 3, 4, 3, 2, 5, 2, 3, 3, 0]",1.576388888888889
The Monument to the Great Fire of London,poi,London,51.510133128058,-0.086133018329933,7,31,"[4, 2, 2, 3, 3, 3, 2, 4, 2, 2, 2, 2]",0.5763888888888888
Brawn,restaurant,London,51.528929,-0.070285,7,31,"[4, 5, 1, 2, 2, 2, 4, 1, 3, 5, 0, 2]",2.4097222222222223
full stop.,restaurant,London,51.524149,-0.071466,7,31,"[1, 1, 3, 3, 2, 2, 3, 4, 3, 5, 3, 1]",1.4097222222222223
Del'Aziz,restaurant,London,51.480932,-0.197785,7,31,"[3, 3, 3, 4, 2, 2, 0, 3, 1, 5, 3, 2]",1.576388888888889
Canteen,restaurant,London,51.519625,-0.076277,7,31,"[2, 2, 2, 3, 4, 1, 3, 4, 2, 2, 3, 3]",0.7430555555555557
Lotus Floating Restaurant,restaurant,London,51.496948,-0.016168,7,31,"[4, 1, 1, 2, 1, 4, 3, 4, 4, 4, 2, 1]",1.7430555555555556
Côte,restaurant,London,51.511142,-0.305153,7,31,"[2, 1, 5, 3, 3, 2, 1, 3, 2, 5, 3, 1]",1.7430555555555556
Hare & Tortoise,restaurant,London,51.515605,-0.30212,7,31,"[6, 0, 3, 2, 2, 3, 3, 5, 3, 2, 2, 0]",2.7430555555555554
Katzenjammers,restaurant,London,51.504852,-0.09119,7,31,"[3, 1, 1, 4, 2, 5, 1, 1, 3, 5, 4, 1]",2.4097222222222223
Grazing Goat,restaurant,London,51.515253,-0.158133,7,31,"[2, 1, 5, 4, 4, 1, 1, 5, 1, 4, 1, 2]",2.5763888888888893
"Museum of Brands, Packaging and Advertising",attraction,London,51.515193,-0.201382,7,31,"[3, 1, 3, 5, 4, 0, 2, 2, 3, 5, 3, 0]",2.576388888888889
Defectors Weld,attraction,London,51.505142,-0.224362,7,31,"[3, 1, 3, 4, 4, 1, 4, 5, 1, 0, 4, 1]",2.576388888888889
Zefi,attraction,London,51.494091,-0.167776,7,31,"[2, 1, 2, 1, 3, 2, 2, 6, 3, 2, 4, 3]",1.7430555555555556
