id,name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
65959,Ozone Coffee Roasters,restaurant,London,51.524696,-0.086857,7,99,"[1, 3, 11, 14, 12, 13, 8, 8, 7, 12, 5, 5]",16.1875
216960,The Crown Northolt,attraction,London,51.544677795375,-0.37063527682045,7,99,"[1, 0, 0, 0, 9, 22, 18, 17, 17, 0, 1, 14]",70.6875
35083,ZSL London Zoo,attraction,London,51.535736,-0.155679,6,99,"[8, 6, 6, 7, 9, 12, 16, 15, 6, 7, 4, 3]",15.354166666666666
38067,The Hummingbird Bakery,restaurant,London,51.514418,-0.134878,7,98,"[7, 6, 8, 6, 3, 10, 14, 12, 12, 5, 8, 7]",9.638888888888888
57074,Red Dog Saloon,restaurant,London,51.527445,-0.08074,6,98,"[7, 3, 7, 9, 6, 14, 8, 12, 10, 9, 10, 3]",9.805555555555557
35685,Leicester Square,attraction,London,51.510378435607,-0.13011932373047,6,98,"[6, 5, 4, 14, 9, 12, 6, 6, 8, 15, 5, 8]",12.305555555555555
64586,Shake Shack,restaurant,London,51.511586,-0.122813,6,97,"[0, 0, 0, 0, 0, 2, 35, 25, 15, 16, 4, 0]",130.57638888888889
72113,Bone Daddies,restaurant,London,51.512778,-0.133917,6,96,"[11, 6, 11, 4, 3, 6, 9, 7, 5, 7, 12, 15]",12.0
53441,Cocochan,restaurant,London,51.515488,-0.150682,7,94,"[5, 4, 6, 11, 8, 4, 10, 8, 11, 14, 10, 3]",10.972222222222221
70048,Burger & Lobster,restaurant,London,51.513449,-0.132266,6,94,"[4, 6, 6, 5, 4, 6, 15, 13, 15, 16, 3, 1]",26.13888888888889
35545,St James's Park,attraction,London,51.502448,-0.134289,6,94,"[1, 5, 7, 5, 9, 17, 11, 13, 7, 8, 5, 6]",16.472222222222225
36756,Shakespeare's Globe Theatre,attraction,London,51.508114762314,-0.096945762634277,7,92,"[5, 4, 2, 9, 18, 10, 8, 15, 7, 4, 6, 4]",20.88888888888889
70340,Duck & Waffle,restaurant,London,51.516283,-0.080956,8,91,"[3, 7, 7, 9, 11, 5, 7, 11, 7, 15, 3, 6]",11.076388888888891
38254,Primrose Hill,attraction,London,51.539151,-0.161127,8,91,"[6, 6, 8, 6, 13, 7, 5, 14, 8, 5, 8, 5]",8.243055555555557
36213,Lantana Cafe,restaurant,London,51.518946,-0.136052,7,91,"[9, 6, 7, 6, 10, 4, 4, 4, 6, 16, 8, 11]",11.409722222222223
58405,London,attraction,London,51.507246657174,-0.12771606445312,6,91,"[7, 4, 7, 12, 10, 4, 11, 8, 4, 9, 11, 4]",8.576388888888888
35357,Hawksmoor Spitalfields,restaurant,London,51.521374,-0.075838,8,89,"[3, 8, 12, 7, 4, 5, 5, 12, 5, 13, 6, 9]",10.576388888888888
43891,Chipotle Mexican Grill,restaurant,London,51.514591640074,-0.12986183166504,7,89,"[7, 3, 4, 1, 12, 6, 7, 16, 14, 6, 7, 6]",18.07638888888889
37001,Ping Pong Southbank,restaurant,London,51.505237,-0.116549,6,89,"[5, 5, 11, 8, 5, 10, 13, 13, 5, 7, 1, 6]",12.409722222222223
222803,Hillingdon Sports and Leisure Complex,poi,London,51.551466346349,-0.46767438779974,6,88,"[0, 0, 15, 21, 25, 0, 0, 4, 5, 18, 0, 0]",84.22222222222223
55593,Riding House Café,restaurant,London,51.518354,-0.140851,6,88,"[3, 1, 7, 8, 9, 8, 11, 12, 11, 8, 6, 4]",10.388888888888888
37076,Saatchi Gallery,attraction,London,51.490697,-0.158716,7,87,"[7, 4, 6, 10, 2, 8, 8, 12, 10, 11, 4, 5]",9.020833333333334
51220,Barbecoa,restaurant,London,51.513763,-0.096116,6,86,"[7, 4, 8, 11, 16, 4, 4, 6, 8, 6, 7, 5]",10.972222222222221
38126,Regent's Park,attraction,London,51.527489234626,-0.15371203422546,6,85,"[7, 2, 5, 7, 10, 12, 14, 13, 5, 5, 2, 3]",16.40972222222222
52923,Dinner by Heston Blumenthal,restaurant,London,51.502062,-0.159912,7,84,"[6, 4, 14, 6, 9, 5, 13, 6, 3, 6, 4, 8]",11.0
36234,Jamie Oliver's Fifteen,restaurant,London,51.528632,-0.090295,6,84,"[7, 8, 5, 4, 3, 1, 10, 10, 7, 7, 13, 9]",10.333333333333334
67512,MEATmarket,restaurant,London,51.511361,-0.122066,7,83,"[3, 5, 7, 10, 13, 2, 14, 6, 8, 6, 6, 3]",13.243055555555555
35391,Porterhouse,attraction,London,51.510443481818,-0.12363915456877,7,82,"[6, 5, 6, 7, 14, 9, 3, 5, 6, 10, 4, 7]",8.138888888888888
36293,The Hospital Club,attraction,London,51.514751881047,-0.12471199035645,7,82,"[3, 10, 10, 7, 9, 7, 5, 5, 4, 10, 10, 2]",8.138888888888891
66028,La Bodega Negra,restaurant,London,51.513536,-0.129763,6,82,"[7, 1, 5, 12, 12, 4, 5, 15, 7, 5, 8, 1]",17.305555555555557
37923,BFI IMAX,attraction,London,51.504859,-0.11366,6,82,"[6, 7, 5, 6, 11, 4, 6, 15, 3, 3, 8, 8]",10.805555555555557
75504,Balthazar Boulangerie,restaurant,London,51.51242,-0.121518,7,80,"[0, 3, 14, 10, 13, 5, 8, 8, 10, 7, 1, 1]",20.38888888888889
35719,Broadway Market,restaurant,London,51.536665,-0.061755,7,80,"[9, 2, 7, 5, 5, 8, 9, 12, 9, 10, 3, 1]",10.888888888888891
37814,Joe & The Juice,restaurant,London,51.5162,-0.142499,7,80,"[4, 3, 8, 8, 5, 7, 8, 7, 5, 18, 4, 3]",15.055555555555555
38165,Byron,restaurant,London,51.512989199349,-0.13368129730225,7,79,"[9, 12, 4, 4, 9, 5, 4, 4, 3, 13, 9, 3]",11.909722222222221
36874,The Breakfast Club,restaurant,London,51.535176,-0.103499,6,79,"[3, 4, 7, 14, 10, 4, 3, 7, 9, 10, 4, 4]",11.409722222222223
35325,Zuma,restaurant,London,51.500988,-0.162953,7,78,"[3, 4, 2, 12, 8, 5, 8, 10, 12, 4, 4, 6]",10.916666666666666
53830,Prufrock Coffee,restaurant,London,51.519933,-0.109494,7,78,"[2, 10, 8, 5, 10, 7, 6, 14, 5, 4, 4, 3]",11.083333333333334
35166,Hilton London Metropole,restaurant,London,51.519477356988,-0.16999260979825,6,75,"[5, 6, 6, 3, 10, 9, 3, 3, 12, 12, 3, 3]",11.854166666666666
41863,Wahaca,restaurant,London,51.506552,-0.222174,8,74,"[3, 1, 10, 2, 10, 11, 4, 5, 6, 6, 7, 9]",10.138888888888888
36969,Cafe 1001,restaurant,London,51.521294,-0.071994,7,74,"[9, 5, 2, 15, 7, 4, 7, 4, 4, 10, 3, 4]",12.472222222222221
35817,Moosh,restaurant,London,51.512613,-0.138576,6,74,"[2, 2, 4, 7, 8, 4, 4, 9, 5, 14, 10, 5]",11.638888888888888
219892,Ye Olde Crowne/Nichola's Restaurant,restaurant,London,51.522948,-0.421729,7,73,"[0, 0, 0, 0, 0, 13, 28, 26, 0, 0, 0, 6]",101.74305555555553
70586,Honest Burgers,restaurant,London,51.512234,-0.133328,8,72,"[6, 1, 2, 6, 5, 1, 9, 12, 11, 6, 4, 9]",12.5
35752,Design Museum,attraction,London,51.502827,-0.072007,7,72,"[7, 5, 5, 15, 5, 1, 7, 7, 6, 6, 7, 1]",11.5
35786,Wong Kei,restaurant,London,51.511484,-0.132299,6,72,"[3, 7, 10, 5, 3, 4, 3, 13, 7, 3, 6, 8]",9.333333333333334
37529,Paramount,restaurant,London,51.516194,-0.129502,8,71,"[3, 2, 6, 8, 5, 0, 6, 10, 10, 10, 5, 6]",9.57638888888889
53479,Poppies Fish & Chips,restaurant,London,51.520194,-0.074069,7,71,"[6, 4, 8, 3, 13, 3, 3, 10, 5, 8, 5, 3]",9.576388888888888
36231,Rough Trade East,restaurant,London,51.52113,-0.07237,7,70,"[6, 1, 4, 7, 4, 6, 3, 16, 8, 7, 5, 3]",13.138888888888891
44182,Giant Robot,restaurant,London,51.52245,-0.103868,7,69,"[1, 3, 4, 9, 6, 9, 11, 7, 2, 8, 8, 1]",10.854166666666666
74246,MEATmission,restaurant,London,51.52727,-0.082477,6,69,"[15, 9, 9, 0, 10, 6, 5, 4, 3, 3, 2, 3]",16.520833333333332
219920,The Pinner Arms,restaurant,London,51.586175,-0.381391,6,69,"[0, 27, 23, 0, 0, 0, 1, 17, 0, 0, 0, 1]",96.02083333333333
38303,Olympic Stadium,attraction,London,51.538407944184,-0.0164794921875,6,69,"[2, 0, 1, 2, 6, 1, 27, 20, 6, 1, 2, 1]",68.35416666666667
37074,Yumchaa,restaurant,London,51.515045654698,-0.13629913330078,7,67,"[6, 9, 13, 5, 4, 4, 3, 9, 5, 3, 4, 2]",9.409722222222223
36224,Fleet River Bakery,restaurant,London,51.51683,-0.118861,7,67,"[2, 6, 10, 6, 1, 8, 3, 9, 5, 12, 1, 4]",11.909722222222223
35223,Ministry of Sound,attraction,London,51.497714,-0.099798,6,67,"[0, 5, 4, 9, 7, 7, 4, 13, 3, 7, 6, 2]",10.743055555555557
35775,Imperial War Museum,attraction,London,51.496234,-0.108597,6,67,"[4, 3, 6, 3, 5, 5, 6, 18, 4, 7, 2, 4]",15.909722222222227
37711,Camino,restaurant,London,51.530961,-0.121884,6,65,"[1, 2, 4, 1, 3, 12, 3, 8, 8, 4, 7, 12]",14.076388888888888
71307,Dishoom,restaurant,London,51.524803,-0.07641,7,64,"[4, 1, 5, 5, 4, 4, 5, 3, 6, 19, 5, 3]",18.555555555555557
36031,Roundhouse,attraction,London,51.543185724232,-0.15183448791504,7,63,"[3, 6, 4, 1, 11, 3, 5, 2, 12, 5, 6, 5]",10.020833333333334
35570,Millennium Bridge,attraction,London,51.509517051061,-0.098490715026855,6,63,"[3, 6, 5, 10, 4, 2, 6, 12, 3, 5, 2, 5]",8.520833333333334
68376,The Tramshed,restaurant,London,51.525979,-0.081965,7,62,"[2, 3, 3, 1, 13, 6, 5, 6, 7, 4, 5, 7]",8.972222222222223
36094,Ladurée,restaurant,London,51.498644844798,-0.16237020492554,6,62,"[1, 7, 6, 4, 2, 4, 8, 13, 6, 3, 3, 5]",9.472222222222221
39957,Kensington Gardens,attraction,London,51.506987,-0.179165,7,61,"[4, 1, 2, 5, 7, 10, 13, 7, 4, 2, 3, 3]",11.743055555555557
69990,Caravan,restaurant,London,51.535443777829,-0.12516945947193,6,61,"[1, 1, 3, 3, 1, 4, 9, 11, 9, 17, 0, 2]",25.243055555555557
35594,Richmond Park,attraction,London,51.442024750875,-0.27534484863281,6,61,"[2, 3, 2, 5, 13, 1, 8, 6, 6, 7, 2, 6]",10.57638888888889
40515,Green Park,attraction,London,51.503902,-0.143859,6,61,"[0, 3, 7, 1, 6, 6, 11, 10, 3, 10, 4, 0]",13.909722222222221
36082,Foyles Cafe,restaurant,London,51.514891,-0.129762,8,60,"[2, 3, 0, 3, 7, 4, 6, 8, 10, 10, 3, 4]",9.333333333333334
40544,Brunel Library,poi,London,51.532828784114,-0.47402143478394,6,59,"[0, 16, 1, 1, 0, 0, 8, 0, 10, 11, 10, 2]",29.743055555555557
53323,Bill's Produce Store,restaurant,London,51.51250845614,-0.12675046920776,6,57,"[4, 3, 12, 5, 10, 6, 1, 4, 6, 2, 0, 4]",11.020833333333334
47048,Vue Cinema,attraction,London,51.507384979879,-0.22133896077758,6,57,"[2, 1, 3, 7, 5, 7, 12, 4, 4, 5, 1, 6]",8.6875
35310,Founder's Arms,attraction,London,51.508632042826,-0.10139560819611,8,55,"[0, 1, 6, 4, 10, 5, 5, 6, 9, 3, 1, 5]",8.576388888888888
222443,The Clubhouse,poi,London,51.586642417095,-0.4417688461624,7,55,"[10, 10, 0, 0, 0, 2, 21, 0, 0, 0, 0, 12]",44.743055555555564
41191,Old Brewery,restaurant,London,51.482986,-0.008389,7,55,"[2, 4, 5, 4, 5, 6, 3, 15, 4, 4, 2, 1]",11.743055555555555
36151,Strongroom Bar,attraction,London,51.525986,-0.079831,7,55,"[4, 3, 5, 2, 6, 12, 7, 9, 1, 5, 1, 0]",11.576388888888888
219883,Airport Bowl,restaurant,London,51.480958527644,-0.43174195094279,6,55,"[11, 3, 0, 7, 0, 8, 13, 0, 0, 0, 4, 9]",21.409722222222225
219903,The Ascott,restaurant,London,51.578959,-0.399788,7,54,"[7, 19, 0, 0, 5, 3, 13, 4, 0, 3, 0, 0]",32.916666666666664
36644,Cecconi's,restaurant,London,51.509935,-0.140671,7,53,"[4, 0, 7, 3, 3, 3, 10, 5, 1, 9, 7, 1]",9.57638888888889
42868,Byron,restaurant,London,51.534804258703,-0.10445594787598,6,53,"[5, 1, 0, 5, 8, 8, 4, 4, 2, 5, 10, 1]",8.909722222222221
39040,Tibits,restaurant,London,51.511227,-0.139656,7,51,"[2, 2, 3, 5, 3, 2, 5, 13, 6, 5, 1, 4]",9.1875
36753,Twickenham Stadium,attraction,London,51.455959062186,-0.3415846824646,6,51,"[3, 8, 4, 2, 9, 2, 1, 1, 9, 3, 5, 4]",7.854166666666667
41335,Prince of Wales Theatre,attraction,London,51.51013805086,-0.13194859027863,6,51,"[0, 3, 12, 9, 2, 8, 5, 8, 2, 2, 0, 0]",15.1875
40036,Taylor St Baristas,restaurant,London,51.51447,-0.086052,8,50,"[3, 3, 8, 4, 3, 1, 11, 3, 5, 7, 2, 0]",8.972222222222223
67156,Bubbledogs,restaurant,London,51.52045,-0.136633,7,50,"[2, 0, 3, 4, 5, 3, 4, 2, 13, 6, 2, 6]",9.972222222222221
42885,The Jolly Butchers,restaurant,London,51.562512,-0.073361,7,48,"[3, 3, 7, 15, 0, 4, 3, 5, 1, 3, 1, 3]",14.166666666666666
220420,The Bell Inn,restaurant,London,51.412944,-0.361979,6,48,"[12, 12, 8, 0, 0, 0, 7, 0, 9, 0, 0, 0]",24.166666666666668
35371,Sumosan,restaurant,London,51.509721,-0.142737,6,48,"[3, 3, 8, 1, 0, 4, 1, 4, 11, 6, 4, 3]",8.833333333333334
54848,The Sussex Arms,attraction,London,51.444137425,-0.34576482139528,7,47,"[10, 18, 0, 0, 2, 3, 1, 3, 1, 5, 0, 4]",25.409722222222225
220369,Big Mouth Brunel,restaurant,London,51.5333210943,-0.473646653792,6,47,"[18, 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 0]",61.743055555555564
219894,Jurys Inn Heathrow,restaurant,London,51.468312413443,-0.41939371463245,6,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 15]",44.47222222222222
35826,Mr Chow,restaurant,London,51.501579,-0.162188,6,46,"[1, 5, 2, 6, 1, 1, 6, 3, 1, 13, 5, 2]",11.305555555555555
222438,Crowne Plaza London Heathrow,poi,London,51.499521729087,-0.45393464669672,6,45,"[0, 0, 1, 9, 2, 10, 11, 0, 0, 0, 7, 5]",17.6875
216975,Brouge at the Old Goat,attraction,London,51.436106991101,-0.35042280789841,6,45,"[9, 2, 0, 0, 9, 0, 11, 5, 0, 0, 0, 9]",18.6875
35105,InterContinental London Park Lane,attraction,London,51.503506938255,-0.15024662017822,6,44,"[1, 3, 4, 3, 3, 2, 7, 3, 3, 12, 1, 2]",8.555555555555555
39716,Whole Foods Market,restaurant,London,51.50189,-0.19051,7,43,"[3, 2, 2, 1, 2, 6, 3, 12, 6, 2, 2, 2]",8.743055555555555
42619,Scalini,restaurant,London,51.495962,-0.164833,6,41,"[2, 4, 1, 3, 0, 4, 1, 9, 4, 10, 3, 0]",9.409722222222223
36007,Lord's Cricket Ground (MCC),attraction,London,51.529411544587,-0.17269134521484,6,41,"[2, 2, 3, 5, 10, 3, 9, 3, 2, 1, 1, 0]",8.909722222222223
46610,The Chin Chin Laboratorists,restaurant,London,51.541464,-0.146333,7,40,"[0, 3, 2, 0, 3, 1, 6, 10, 8, 2, 0, 5]",9.888888888888888
56787,Champers Wine Bar,attraction,London,51.577561308978,-0.39842985906411,6,40,"[0, 0, 0, 7, 3, 0, 12, 2, 1, 0, 1, 14]",22.555555555555557
219942,Yates Hounslow,restaurant,London,51.468291133802,-0.36660590599427,6,39,"[0, 1, 0, 0, 0, 0, 21, 12, 0, 0, 0, 5]",40.354166666666664
78432,Jamie Oliver's Diner,restaurant,London,51.510551,-0.134262,6,37,"[0, 0, 0, 0, 3, 1, 7, 9, 8, 4, 5, 0]",10.909722222222221
78360,Homeslice Pizza,restaurant,London,51.514537,-0.126361,7,35,"[0, 0, 0, 0, 1, 8, 4, 6, 5, 8, 2, 1]",9.07638888888889
220371,Vintage Bar,restaurant,London,51.594203,-0.380454,6,35,"[2, 0, 0, 0, 0, 1, 1, 17, 1, 0, 10, 3]",25.24305555555556
35623,The All England Lawn Tennis Club,attraction,London,51.434507550781,-0.21461963653564,6,34,"[0, 2, 0, 1, 2, 14, 9, 5, 0, 1, 0, 0]",17.972222222222218
57438,Flexemix.com,attraction,London,51.381871,-0.26,6,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34]",88.30555555555556
48041,The Metropolitan,restaurant,London,51.54548,-0.480065,7,32,"[5, 1, 0, 20, 3, 0, 1, 0, 1, 1, 0, 0]",29.388888888888875
79081,Grain Store,restaurant,London,51.535682,-0.125675,7,32,"[0, 0, 0, 0, 0, 8, 7, 7, 4, 3, 1, 2]",8.888888888888888
46318,Frank's Café & Campari Bar,attraction,London,51.470911649908,-0.066937208175659,7,32,"[0, 0, 2, 0, 1, 1, 14, 7, 5, 0, 1, 1]",16.055555555555554
220398,Horse & Well,restaurant,London,51.616933,0.026536,6,32,"[0, 14, 3, 0, 0, 0, 8, 6, 1, 0, 0, 0]",18.388888888888893
77302,The Crown and Shuttle,attraction,London,51.522442784813,-0.078172981739044,6,32,"[0, 0, 0, 7, 5, 4, 5, 8, 1, 2, 0, 0]",8.222222222222223
79875,aqua shard,restaurant,London,51.50453,-0.086316,7,31,"[0, 0, 0, 0, 0, 0, 5, 8, 11, 5, 2, 0]",13.243055555555555
37206,Ladybird,attraction,London,51.536009197595,-0.10358028183507,7,29,"[0, 0, 3, 10, 1, 4, 1, 8, 0, 1, 0, 1]",10.243055555555555
222493,Lighthouse Bar LH Bar,poi,London,51.5675212315,-0.349602424022,6,27,"[0, 0, 22, 4, 0, 0, 0, 1, 0, 0, 0, 0]",36.6875
45960,The Fig Tree,attraction,London,51.545622790652,-0.4801891784091,6,27,"[0, 1, 0, 1, 10, 0, 6, 0, 0, 5, 2, 2]",9.1875
52898,Nonna Rosa III,restaurant,London,51.54879,-0.481469,8,26,"[2, 4, 0, 1, 0, 1, 0, 9, 9, 0, 0, 0]",10.63888888888889
80694,Flesh & Buns,restaurant,London,51.513872,-0.126256,6,26,"[0, 0, 0, 0, 0, 0, 0, 9, 11, 4, 2, 0]",13.805555555555557
77445,Shoryu Soho,restaurant,London,51.510832,-0.134397,6,26,"[0, 0, 0, 7, 0, 1, 10, 0, 5, 1, 2, 0]",10.305555555555555
35232,The Flask,attraction,London,51.5566356,-0.1774163,6,26,"[2, 1, 0, 18, 0, 0, 0, 0, 2, 2, 1, 0]",23.472222222222225
55789,Electric Lounge,attraction,London,51.548585589974,-0.48144308115672,6,25,"[0, 1, 14, 0, 0, 0, 1, 7, 0, 1, 0, 1]",16.409722222222218
219936,Yolo lounge,restaurant,London,51.4844403453,-0.371795303293,6,24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18]",25.166666666666668
219935,The Wolf Lounge,restaurant,London,51.496142,-0.374633,7,22,"[2, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 7]",15.138888888888891
