name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Ma Che Siete Venuti A Fa,attraction,Rome,41.891711354256,12.469159,6,28,"[2, 2, 2, 5, 0, 3, 2, 4, 2, 5, 0, 1]",2.555555555555556
Castroni,restaurant,Rome,41.907373,12.463149,6,27,"[4, 4, 1, 1, 3, 4, 1, 3, 2, 2, 1, 1]",1.5208333333333333
Ristorante Di Rienzo,restaurant,Rome,41.899262,12.476515,6,27,"[1, 2, 3, 3, 2, 2, 4, 0, 2, 2, 4, 2]",1.1875
Old Wild West,restaurant,Rome,41.816734,12.458036,6,27,"[2, 2, 3, 3, 1, 3, 2, 3, 3, 4, 0, 1]",1.1875
Primo al Pigneto,restaurant,Rome,41.888837,12.525903,6,27,"[2, 1, 2, 2, 3, 2, 3, 1, 5, 3, 0, 3]",1.5208333333333333
Vineria Il Chianti,restaurant,Rome,41.901176,12.4842,6,26,"[4, 2, 0, 4, 4, 3, 2, 2, 2, 1, 1, 1]",1.638888888888889
Nick Nowego Cafe',restaurant,Rome,41.889804,12.469959,7,25,"[1, 1, 2, 3, 1, 5, 3, 0, 3, 2, 4, 0]",2.243055555555556
Old Wild West,restaurant,Rome,41.915307739895,12.66101360321,6,24,"[3, 0, 0, 2, 2, 2, 2, 3, 4, 3, 1, 2]",1.3333333333333333
Dal Bolognese,restaurant,Rome,41.909991,12.476125,6,24,"[2, 1, 3, 5, 3, 1, 1, 1, 2, 2, 1, 2]",1.3333333333333333
T-Bone Station,restaurant,Rome,41.903642,12.485462,6,24,"[1, 0, 3, 0, 3, 1, 4, 2, 2, 2, 3, 3]",1.5
Trattoria Monti,restaurant,Rome,41.895556,12.50197,6,24,"[0, 2, 1, 5, 1, 4, 3, 1, 0, 1, 4, 2]",2.5
Baccanale,restaurant,Rome,41.895861,12.472154,6,24,"[1, 2, 1, 1, 2, 1, 6, 2, 2, 3, 2, 1]",1.8333333333333333
Ristorante Pingusto Roma Eden Wok Srl,restaurant,Rome,41.785509,12.449064,6,24,"[0, 1, 0, 3, 4, 2, 3, 4, 3, 4, 0, 0]",2.6666666666666665
Cinecittà studios,attraction,Rome,41.849596,12.574588,6,24,"[2, 1, 2, 3, 4, 2, 0, 3, 1, 1, 3, 2]",1.1666666666666667
Remo,restaurant,Rome,41.880833040291,12.475541645931,6,23,"[2, 2, 4, 1, 0, 1, 4, 3, 2, 4, 0, 0]",2.2430555555555554
Meeting Place,restaurant,Rome,41.913616,12.521703,6,23,"[2, 1, 1, 3, 3, 1, 4, 0, 4, 1, 1, 2]",1.5763888888888886
Ponte Milvio,attraction,Rome,41.935603023327,12.466902136803,6,23,"[2, 1, 2, 1, 1, 3, 4, 1, 1, 4, 2, 1]",1.2430555555555556
Ditta Trinchetti,restaurant,Rome,41.889618,12.471872,7,22,"[3, 2, 1, 1, 2, 3, 0, 6, 0, 1, 2, 1]",2.4722222222222223
Grazia Graziella,restaurant,Rome,41.889595,12.469139,7,22,"[1, 0, 0, 5, 2, 1, 3, 1, 2, 5, 1, 1]",2.6388888888888893
Abbey Theatre,attraction,Rome,41.898317887935,12.470508036604,7,22,"[3, 4, 1, 0, 5, 2, 1, 3, 1, 2, 0, 0]",2.4722222222222228
Lanificio 159,restaurant,Rome,41.926239185828,12.539060344875,6,22,"[2, 1, 3, 5, 1, 0, 1, 1, 2, 1, 2, 3]",1.638888888888889
Pierluigi,restaurant,Rome,41.8966,12.4686,6,22,"[0, 1, 3, 4, 1, 1, 1, 4, 2, 0, 1, 4]",2.1388888888888893
Sora Lella,restaurant,Rome,41.890797,12.477925,6,22,"[0, 1, 1, 1, 1, 4, 1, 2, 1, 4, 5, 1]",2.305555555555556
Hotel Barberini,restaurant,Rome,41.902587,12.489244,6,22,"[1, 1, 1, 0, 2, 2, 0, 4, 4, 0, 4, 3]",2.305555555555556
Caminetto,restaurant,Rome,41.928133,12.486134,6,22,"[0, 2, 0, 0, 3, 1, 1, 1, 4, 2, 4, 4]",2.305555555555556
2Periodico Café,restaurant,Rome,41.894691,12.491541,7,21,"[1, 0, 3, 1, 1, 1, 3, 0, 4, 5, 2, 0]",2.5208333333333335
Barnum Cafè,attraction,Rome,41.897164,12.470068,7,21,"[3, 0, 1, 2, 1, 3, 1, 0, 4, 2, 3, 1]",1.5208333333333333
Mama',restaurant,Rome,41.90543,12.463394,6,21,"[2, 1, 1, 4, 2, 3, 1, 2, 2, 1, 2, 0]",1.0208333333333333
La Fiorentina,restaurant,Rome,41.909951623138,12.452917349733,6,21,"[3, 3, 1, 2, 4, 0, 0, 0, 3, 0, 2, 3]",2.0208333333333335
Burro E Sugo,restaurant,Rome,41.854386,12.481038,6,21,"[2, 0, 2, 3, 0, 1, 1, 5, 1, 1, 2, 3]",1.8541666666666667
La Mucca Bischera 1,restaurant,Rome,41.895789,12.513776,6,21,"[0, 1, 1, 0, 0, 2, 1, 4, 1, 4, 3, 4]",2.3541666666666665
Ristorante Alessio,restaurant,Rome,41.901063,12.496912,6,21,"[0, 0, 2, 1, 4, 3, 2, 4, 3, 2, 0, 0]",2.1875
Ops!,restaurant,Rome,41.911286,12.500903,6,21,"[1, 1, 1, 1, 1, 1, 3, 2, 4, 4, 1, 1]",1.3541666666666667
Coming Out,attraction,Rome,41.890075,12.494518,6,21,"[1, 0, 1, 3, 2, 2, 2, 3, 2, 4, 1, 0]",1.3541666666666667
Basilica di San Pietro in Vincoli,attraction,Rome,41.893885923312,12.493160963058,6,21,"[3, 0, 3, 0, 0, 0, 3, 3, 5, 2, 1, 1]",2.5208333333333335
Gelateria Millennium,restaurant,Rome,41.906801,12.44975,7,20,"[1, 0, 1, 3, 3, 1, 6, 2, 2, 0, 0, 1]",2.7222222222222214
Fatamorgana,restaurant,Rome,41.895444,12.492908,7,20,"[0, 0, 1, 4, 0, 3, 1, 5, 2, 3, 1, 0]",2.7222222222222214
'O Sole 'e Napule,restaurant,Rome,41.893112,12.55527,6,20,"[2, 1, 1, 2, 4, 1, 2, 2, 2, 0, 1, 2]",0.8888888888888888
Hotel Milani,restaurant,Rome,41.903282,12.5027,6,20,"[2, 1, 2, 1, 1, 0, 3, 1, 2, 3, 4, 0]",1.3888888888888886
Ristorante Il Quinto Quarto,restaurant,Rome,41.938386,12.464715,6,20,"[1, 1, 5, 1, 2, 0, 4, 0, 3, 2, 1, 0]",2.388888888888889
V Lounge Beach,attraction,Rome,41.708259576445,12.330093383789,6,20,"[0, 0, 1, 2, 2, 5, 4, 4, 2, 0, 0, 0]",3.0555555555555554
Antico Arco,restaurant,Rome,41.88826,12.461225,7,19,"[1, 1, 1, 2, 2, 1, 2, 3, 2, 4, 0, 0]",1.2430555555555556
Ciuri Ciuri,restaurant,Rome,41.894709,12.491976,7,19,"[0, 1, 0, 4, 3, 3, 0, 2, 3, 2, 0, 1]",1.9097222222222223
Fattoincasa,restaurant,Rome,41.898614,12.469827,7,19,"[1, 1, 1, 3, 0, 1, 4, 2, 1, 3, 2, 0]",1.4097222222222223
Friends,restaurant,Rome,41.900541,12.474964,7,19,"[2, 0, 4, 0, 3, 2, 4, 1, 1, 0, 1, 1]",1.9097222222222225
The Drunken Ship,attraction,Rome,41.895764,12.471937,7,19,"[2, 2, 1, 2, 2, 1, 3, 3, 1, 1, 1, 0]",0.7430555555555555
Ivo a Trastevere,restaurant,Rome,41.888131,12.471129,6,19,"[1, 1, 1, 1, 0, 1, 1, 5, 4, 1, 1, 2]",1.9097222222222223
Margarì,restaurant,Rome,41.885063,12.533811,6,19,"[2, 1, 3, 0, 4, 0, 2, 3, 1, 2, 1, 0]",1.576388888888889
Settimo Gelo,restaurant,Rome,41.918059,12.461289,6,19,"[0, 1, 1, 3, 0, 1, 2, 2, 3, 5, 1, 0]",2.076388888888889
Al Vantaggio,restaurant,Rome,41.908538,12.477052,6,19,"[1, 0, 2, 0, 6, 2, 2, 2, 1, 2, 0, 1]",2.4097222222222223
"Beere, Mangiare & Co",restaurant,Rome,41.910264,12.447816,6,19,"[2, 0, 2, 1, 4, 0, 0, 1, 4, 3, 2, 0]",2.076388888888889
Ladurée Roma,restaurant,Rome,41.904459,12.479948,6,19,"[1, 1, 1, 3, 2, 2, 3, 1, 3, 1, 1, 0]",0.9097222222222222
Meid in Nepols,restaurant,Rome,41.902415,12.506022,8,18,"[0, 0, 0, 1, 3, 1, 4, 1, 3, 4, 0, 1]",2.25
Forum Sport Center‎,attraction,Rome,41.890279,12.382791,7,18,"[1, 1, 4, 1, 3, 0, 0, 4, 0, 1, 1, 2]",1.9166666666666667
Gladiator Chicken,restaurant,Rome,41.898562833655,12.516309970033,6,18,"[0, 1, 1, 0, 5, 3, 0, 1, 1, 1, 4, 1]",2.4166666666666665
Fuji,restaurant,Rome,41.911538518698,12.550954764845,6,18,"[1, 4, 3, 0, 2, 2, 1, 2, 1, 2, 0, 0]",1.4166666666666667
Fattori,restaurant,Rome,41.888384,12.53492,6,18,"[1, 0, 2, 4, 2, 1, 3, 2, 1, 1, 0, 1]",1.25
La Terrazza dell'Eden,restaurant,Rome,41.906499,12.486352,6,18,"[0, 0, 0, 2, 3, 2, 3, 0, 2, 3, 0, 3]",1.75
Giuda Ballerino,restaurant,Rome,41.854453,12.564446,6,18,"[0, 1, 1, 1, 3, 0, 1, 3, 3, 3, 0, 2]",1.4166666666666667
Quarta Valerio,restaurant,Rome,41.901359,12.484716,6,18,"[2, 0, 0, 1, 3, 1, 4, 1, 0, 3, 3, 0]",1.9166666666666667
Tomoko Tudini,restaurant,Rome,41.899438,12.499173,6,18,"[1, 0, 3, 0, 1, 4, 3, 1, 3, 1, 0, 1]",1.75
Lux Multiscreen,attraction,Rome,41.926321,12.514737,6,18,"[1, 1, 2, 2, 2, 1, 1, 1, 2, 3, 0, 2]",0.5833333333333334
Catacombe di San Callisto,attraction,Rome,41.858987221658,12.510704722388,6,18,"[1, 0, 1, 1, 1, 3, 1, 2, 2, 0, 3, 3]",1.0833333333333333
EUR,attraction,Rome,41.830624610622,12.469267845154,6,18,"[0, 0, 1, 1, 2, 2, 1, 2, 4, 1, 3, 1]",1.25
Cafè Friends,attraction,Rome,41.891632,12.470054,6,18,"[2, 1, 2, 1, 3, 2, 1, 2, 2, 0, 2, 0]",0.75
The Flann O'Brien Irish Pub,attraction,Rome,41.900998979864,12.494026250615,6,18,"[0, 4, 1, 3, 0, 4, 0, 1, 1, 3, 0, 1]",2.25
Gaudì,restaurant,Rome,41.916475,12.495427,8,17,"[2, 1, 1, 2, 2, 2, 3, 1, 0, 1, 2, 0]",0.7430555555555557
Da Vittorio,restaurant,Rome,41.888166,12.47046,8,17,"[1, 1, 1, 5, 2, 1, 0, 1, 2, 1, 1, 1]",1.4097222222222217
Osteria Fernanda,restaurant,Rome,41.876598,12.467874,7,17,"[0, 2, 3, 5, 1, 0, 0, 0, 2, 2, 2, 0]",2.2430555555555554
Pimm's Good,restaurant,Rome,41.892061087257,12.4683524433,7,17,"[1, 0, 1, 2, 1, 4, 1, 2, 0, 2, 0, 3]",1.4097222222222223
La Fucina,restaurant,Rome,41.860584,12.452556,7,17,"[0, 1, 1, 2, 0, 0, 1, 1, 4, 5, 1, 1]",2.2430555555555554
Maestoso,attraction,Rome,41.875325,12.52185,7,17,"[3, 0, 1, 0, 0, 0, 2, 1, 1, 3, 3, 3]",1.5763888888888886
The Space Cinema Moderno,attraction,Rome,41.902381140004,12.496165528876,7,17,"[1, 0, 0, 1, 3, 1, 2, 2, 1, 2, 2, 2]",0.7430555555555557
Cargo,attraction,Rome,41.889399290085,12.524536,7,17,"[1, 0, 2, 3, 2, 1, 1, 3, 2, 1, 1, 0]",0.9097222222222222
Pinsa e Buoi,restaurant,Rome,41.893341,12.51599,6,17,"[1, 1, 0, 2, 4, 2, 0, 0, 0, 3, 1, 3]",1.7430555555555554
Baylon Cafè,restaurant,Rome,41.887787,12.471368,6,17,"[1, 1, 1, 1, 2, 2, 3, 3, 1, 1, 0, 1]",0.7430555555555555
Da Betto e Mery,restaurant,Rome,41.879270701506,12.536769003777,6,17,"[2, 3, 1, 1, 1, 0, 2, 1, 0, 2, 0, 4]",1.409722222222222
Gustosando,restaurant,Rome,41.899482120668,12.427597045898,6,17,"[0, 0, 3, 6, 0, 0, 1, 2, 1, 2, 1, 1]",2.7430555555555567
Galleria Alberto Sordi,restaurant,Rome,41.900991392821,12.480844259262,6,17,"[0, 2, 0, 0, 2, 1, 0, 1, 2, 3, 4, 2]",1.576388888888889
Franchi,restaurant,Rome,41.907189,12.463141,6,17,"[2, 2, 1, 1, 1, 2, 2, 3, 0, 1, 1, 1]",0.5763888888888888
Basilica di San Clemente al Laterano,attraction,Rome,41.889365,12.49753,6,17,"[2, 0, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2]",0.5763888888888887
Isola Tiberina,attraction,Rome,41.890425738643,12.477893829346,6,17,"[0, 0, 3, 0, 2, 1, 5, 3, 0, 1, 2, 0]",2.409722222222222
Teatro Brancaccio,attraction,Rome,41.89230902526,12.501071459729,6,17,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 5, 4, 3]",2.5763888888888884
Numbs,attraction,Rome,41.923112581623,12.512138579732,6,17,"[2, 0, 2, 2, 1, 2, 1, 0, 1, 2, 3, 1]",0.7430555555555555
Bar San Calisto,attraction,Rome,41.888977970462,12.470558427585,6,17,"[1, 0, 0, 0, 3, 4, 2, 2, 2, 1, 1, 1]",1.409722222222222
Giolitti,restaurant,Rome,41.918482,12.52275,7,16,"[3, 1, 1, 2, 0, 1, 2, 1, 2, 2, 1, 0]",0.7222222222222223
Pizzeria La Cuccuma,restaurant,Rome,41.892481,12.501522,7,16,"[0, 0, 2, 1, 0, 3, 1, 1, 3, 3, 2, 0]",1.388888888888889
Atlantic,attraction,Rome,41.860762,12.555651,7,16,"[0, 0, 2, 2, 3, 0, 4, 2, 2, 1, 0, 0]",1.7222222222222223
Piazza Vittorio Emanuele II,attraction,Rome,41.894514846152,12.504308223724,7,16,"[0, 0, 1, 0, 1, 1, 2, 2, 4, 2, 2, 1]",1.2222222222222223
Mimì e Cocò,restaurant,Rome,41.898062354865,12.471375884399,6,16,"[1, 1, 1, 4, 0, 1, 3, 1, 3, 1, 0, 0]",1.555555555555556
Tiki,restaurant,Rome,41.830960368929,12.463924884796,6,16,"[1, 0, 2, 2, 1, 0, 1, 1, 4, 2, 2, 0]",1.2222222222222223
Tomeucci,restaurant,Rome,41.832343,12.463743,6,16,"[1, 0, 1, 1, 2, 1, 3, 2, 0, 1, 1, 3]",0.8888888888888888
Taverna dè Mercanti,restaurant,Rome,41.886962,12.477075,6,16,"[1, 1, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1]",0.5555555555555555
Gente di S.Lorenzo,restaurant,Rome,41.896452,12.515061,6,16,"[0, 1, 2, 3, 0, 1, 1, 2, 2, 2, 1, 1]",0.7222222222222222
Soul Kitchen,restaurant,Rome,41.89913,12.51928,6,16,"[1, 1, 1, 0, 1, 5, 1, 0, 4, 2, 0, 0]",2.3888888888888893
Casina dei Pini,restaurant,Rome,41.912558,12.51531,6,16,"[1, 1, 1, 2, 0, 1, 1, 2, 3, 0, 2, 2]",0.7222222222222222
Piazza del Campidoglio,attraction,Rome,41.893380783975,12.482759356499,6,16,"[2, 0, 2, 0, 6, 3, 1, 1, 0, 0, 1, 0]",2.8888888888888897
Morrison's,attraction,Rome,41.90699,12.46807,6,16,"[1, 1, 2, 4, 1, 0, 0, 0, 2, 0, 2, 3]",1.5555555555555556
About Pizza Tonda,restaurant,Rome,41.935858,12.529148,7,15,"[3, 2, 1, 2, 0, 1, 3, 1, 1, 0, 1, 0]",1.0208333333333333
Corallo,restaurant,Rome,41.899106,12.470038,7,15,"[0, 0, 2, 1, 2, 3, 3, 0, 2, 2, 0, 0]",1.3541666666666667
Red Restaurant Design,restaurant,Rome,41.929175,12.471801,7,15,"[0, 1, 0, 1, 3, 4, 0, 0, 2, 1, 2, 1]",1.5208333333333333
La Luna,restaurant,Rome,41.901391,12.494413,7,15,"[0, 2, 2, 1, 0, 1, 1, 1, 2, 1, 2, 2]",0.5208333333333334
Re Grano,restaurant,Rome,41.790455,12.416607,7,15,"[2, 0, 1, 0, 2, 2, 3, 1, 3, 1, 0, 0]",1.1875
Casa Italo Roma Tiburtina,poi,Rome,41.911219963823,12.531538009644,6,15,"[4, 1, 1, 2, 0, 1, 0, 2, 0, 2, 1, 1]",1.1875
La Taverna dei Quaranta,restaurant,Rome,41.887981,12.494354,6,15,"[1, 0, 1, 3, 1, 4, 0, 1, 0, 3, 1, 0]",1.6875
La Muffineria,restaurant,Rome,41.853068574489,12.476863861084,6,15,"[2, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 4]",1.0208333333333333
I Caruso Gelateria,restaurant,Rome,41.930928,12.519161,6,15,"[0, 0, 1, 0, 2, 0, 5, 2, 3, 2, 0, 0]",2.3541666666666665
Bar Cantù,restaurant,Rome,41.871413976198,12.527055122408,6,15,"[1, 0, 0, 5, 0, 3, 0, 1, 0, 3, 2, 0]",2.5208333333333335
Pasqualino al Colosseo,restaurant,Rome,41.889325056695,12.495090284528,6,15,"[0, 0, 1, 2, 0, 1, 0, 5, 1, 4, 1, 0]",2.5208333333333335
Il Pappagallo,restaurant,Rome,41.89609752,12.439033,6,15,"[0, 1, 1, 1, 1, 2, 1, 4, 2, 0, 1, 1]",1.0208333333333333
BiblioCaffè Letterario,restaurant,Rome,41.871152813905,12.48002672893,6,15,"[2, 2, 3, 0, 1, 1, 2, 0, 0, 0, 2, 2]",1.0208333333333333
Gelato di San Crispino (Il),restaurant,Rome,41.876098,12.507724,6,15,"[1, 1, 3, 3, 2, 0, 2, 1, 1, 1, 0, 0]",1.0208333333333333
Met,restaurant,Rome,41.937745,12.466489,6,15,"[0, 1, 2, 1, 3, 1, 3, 0, 1, 1, 1, 1]",0.8541666666666666
Gelateria Bartocci,restaurant,Rome,41.912977,12.504376,6,15,"[0, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1]",0.5208333333333334
Ristorante Indiano - Himalaya Palace,restaurant,Rome,41.877037,12.442098,6,15,"[1, 0, 1, 4, 1, 1, 2, 2, 1, 1, 1, 0]",1.0208333333333333
Lo zio Frankie,restaurant,Rome,41.903613,12.425702,6,15,"[2, 1, 0, 2, 1, 2, 1, 2, 2, 0, 1, 1]",0.5208333333333334
Trattoria Da Luigi,restaurant,Rome,41.898136,12.467956,6,15,"[2, 0, 1, 2, 4, 2, 2, 0, 0, 1, 1, 0]",1.3541666666666667
Dal bersagliere,restaurant,Rome,41.875673,12.520912,6,15,"[0, 2, 0, 1, 1, 1, 1, 4, 2, 1, 1, 1]",1.0208333333333333
Ar Grottino Der Traslocatore,restaurant,Rome,41.860472,12.487203,6,15,"[1, 0, 2, 0, 0, 0, 3, 3, 3, 3, 0, 0]",1.8541666666666667
El Duende Ristorante Srl,restaurant,Rome,41.949729,12.526457,6,15,"[1, 1, 0, 2, 1, 1, 0, 1, 3, 3, 1, 1]",0.8541666666666666
Daruma Sushi,restaurant,Rome,41.912812,12.521197,6,15,"[1, 3, 0, 1, 1, 1, 1, 0, 3, 2, 1, 1]",0.8541666666666666
Tony,restaurant,Rome,41.866714,12.444371,9,14,"[0, 1, 3, 2, 2, 0, 1, 1, 1, 0, 0, 3]",1.1388888888888888
Merulana Cafe,restaurant,Rome,41.88769,12.504512,8,14,"[0, 1, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2]",0.47222222222222227
Beefeater Pub,restaurant,Rome,41.870247008515,12.484590384136,7,14,"[1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 2]",1.4722222222222223
Il Cornettone,restaurant,Rome,41.86345815202,12.464500471791,7,14,"[4, 1, 2, 2, 0, 0, 3, 0, 0, 1, 1, 0]",1.638888888888889
San Marco,restaurant,Rome,41.907726,12.466948,7,14,"[0, 1, 0, 1, 1, 3, 0, 3, 1, 3, 1, 0]",1.3055555555555556
PizzaRè,restaurant,Rome,41.90925,12.476214,7,14,"[2, 0, 0, 0, 0, 2, 2, 1, 1, 2, 3, 1]",0.9722222222222223
La Cucaracha,restaurant,Rome,41.907649,12.451809,7,14,"[2, 1, 0, 2, 0, 0, 1, 0, 4, 1, 2, 1]",1.3055555555555558
La Trattoria de Gli Amici,restaurant,Rome,41.890275,12.468945,7,14,"[1, 0, 0, 3, 1, 0, 4, 2, 1, 0, 1, 1]",1.4722222222222223
Lo Scopettaro,restaurant,Rome,41.882332,12.475136,7,14,"[0, 0, 5, 1, 0, 1, 1, 1, 0, 4, 1, 0]",2.4722222222222223
Café Café,restaurant,Rome,41.889437,12.494238,7,14,"[1, 3, 0, 2, 1, 0, 0, 3, 1, 0, 3, 0]",1.4722222222222223
La Villetta dal 1940,restaurant,Rome,41.878057,12.482463,7,14,"[0, 0, 0, 0, 2, 1, 1, 2, 3, 2, 0, 3]",1.3055555555555556
Rec23,restaurant,Rome,41.882599314553,12.476269550016,7,14,"[0, 0, 2, 2, 3, 1, 1, 1, 1, 0, 1, 2]",0.8055555555555557
Romeo,restaurant,Rome,41.908590270534,12.459814455649,7,14,"[4, 0, 1, 4, 0, 1, 1, 0, 1, 1, 0, 1]",1.8055555555555556
Cabala,attraction,Rome,41.902060940695,12.47226053606,7,14,"[1, 3, 1, 0, 0, 0, 0, 0, 0, 1, 5, 3]",2.4722222222222223
"Metro Termini (MA, MB)",poi,Rome,41.901302825493,12.501089572906,6,14,"[0, 0, 1, 2, 1, 3, 0, 1, 3, 1, 2, 0]",1.1388888888888888
Paris,restaurant,Rome,41.888902,12.470736,6,14,"[1, 0, 1, 0, 2, 2, 0, 0, 3, 2, 3, 0]",1.3055555555555556
Locanda dei Massimi Srl,restaurant,Rome,41.843059,12.409454,6,14,"[1, 0, 0, 2, 2, 1, 0, 3, 0, 1, 1, 3]",1.138888888888889
Docks,restaurant,Rome,41.924020644677,12.511141598893,6,14,"[1, 0, 0, 1, 3, 0, 2, 0, 2, 2, 0, 3]",1.3055555555555556
Hokkaidou - Ristorante Giapponese & Thailandese,restaurant,Rome,41.847522258835,12.478650212288,6,14,"[0, 1, 1, 2, 1, 0, 2, 4, 1, 0, 0, 2]",1.3055555555555556
Ciro Kebab,restaurant,Rome,41.887486656285,12.565876355233,6,14,"[0, 0, 1, 1, 1, 2, 4, 2, 0, 1, 2, 0]",1.3055555555555556
Cen Sushi Ristorante Giapponese,restaurant,Rome,41.862728,12.551825,6,14,"[1, 1, 0, 1, 2, 0, 1, 0, 2, 2, 3, 1]",0.8055555555555557
Fa-bìo,restaurant,Rome,41.907459,12.456984,6,14,"[0, 0, 5, 2, 1, 1, 1, 0, 1, 0, 2, 1]",1.8055555555555556
Ambasciata D'Abruzzo,restaurant,Rome,41.923043,12.484662,6,14,"[0, 0, 0, 1, 2, 1, 0, 0, 3, 5, 1, 1]",2.138888888888889
Kilo,restaurant,Rome,41.91836,12.498562,6,14,"[4, 0, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0]",1.138888888888889
Faber Beach,attraction,Rome,41.73303,12.265353,6,14,"[0, 0, 2, 0, 0, 3, 4, 0, 1, 2, 0, 2]",1.8055555555555554
Orto Botanico,attraction,Rome,41.892355,12.466048,6,14,"[0, 0, 1, 0, 2, 1, 0, 3, 1, 3, 1, 2]",1.138888888888889
Basilica di Santa Maria in Trastevere,attraction,Rome,41.889672324006,12.470362462783,6,14,"[0, 0, 0, 2, 1, 0, 1, 1, 1, 3, 2, 3]",1.1388888888888888
San Lorenzo,attraction,Rome,41.896399581003,12.514715194702,6,14,"[0, 0, 0, 0, 5, 1, 0, 2, 4, 1, 0, 1]",2.638888888888889
Uci Cinemas RomaEst,attraction,Rome,41.915435478679,12.661035060883,6,14,"[1, 1, 3, 0, 2, 1, 3, 0, 1, 1, 1, 0]",0.9722222222222223
"Rivendita Libri, Cioccolata e Vino",attraction,Rome,41.890763837255,12.469388242777,6,14,"[0, 0, 1, 2, 2, 1, 1, 1, 4, 2, 0, 0]",1.3055555555555556
Robivecchio,attraction,Rome,41.881028584707,12.503042221069,6,14,"[0, 2, 0, 0, 0, 0, 2, 0, 1, 3, 3, 3]",1.638888888888889
Il Piccolo Diavolo,attraction,Rome,41.908744860789,12.467876538595,6,14,"[0, 2, 1, 1, 1, 0, 2, 1, 3, 3, 0, 0]",1.1388888888888888
Basilica di Santa Maria sopra Minerva,attraction,Rome,41.898009,12.47813,6,14,"[0, 0, 1, 1, 0, 2, 0, 1, 2, 2, 3, 2]",0.9722222222222223
La Pace del Cervello 2,attraction,Rome,41.88947296045,12.494603067768,6,14,"[0, 0, 0, 3, 1, 1, 3, 1, 1, 3, 0, 1]",1.3055555555555556
InterContinental De la Ville,restaurant,Rome,41.905407206461,12.484502792358,9,13,"[0, 0, 1, 0, 1, 1, 3, 0, 1, 3, 1, 2]",1.076388888888889
