name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Bentoya(弁当屋),restaurant,Dubai,25.20785332287,55.274727344513,7,39,"[5, 3, 3, 5, 2, 2, 0, 4, 4, 7, 2, 2]",3.1875
Calicut Paragon,restaurant,Dubai,25.243251,55.306314,8,38,"[3, 0, 2, 5, 5, 2, 3, 7, 3, 2, 4, 2]",3.1388888888888893
Café Bateel,restaurant,Dubai,25.100725,55.169276,7,38,"[1, 2, 5, 6, 5, 2, 2, 4, 3, 4, 3, 1]",2.472222222222222
Dubai World Trade Center مركز دبي التجاري العالمي,poi,Dubai,25.225674280762,55.28826713562,6,38,"[3, 4, 2, 2, 4, 5, 0, 6, 2, 6, 1, 3]",3.3055555555555554
Johnny Rockets,restaurant,Dubai,25.207266,55.273869,6,38,"[1, 6, 3, 4, 0, 4, 3, 4, 4, 2, 5, 2]",2.6388888888888884
Saray Sofra Restaurant ( Gourmet Turkish Kitchen ),restaurant,Dubai,25.19301994771,55.279651880264,7,37,"[3, 8, 4, 2, 3, 2, 3, 1, 1, 3, 2, 5]",3.4097222222222214
Medcare Hospital,poi,Dubai,25.183311,55.242658,6,37,"[3, 3, 5, 0, 5, 3, 4, 2, 4, 2, 5, 1]",2.4097222222222223
Meydan Hotel,attraction,Dubai,25.156783194269,55.306227207184,6,37,"[3, 3, 5, 2, 2, 1, 3, 5, 4, 4, 2, 3]",1.409722222222222
Al Safadi,restaurant,Dubai,25.207931,55.27344,7,36,"[3, 2, 5, 5, 1, 3, 4, 4, 2, 0, 4, 3]",2.1666666666666665
Costa Coffee House,restaurant,Dubai,25.118327,55.198648,6,36,"[5, 3, 2, 5, 1, 2, 2, 4, 4, 5, 2, 1]",2.1666666666666665
The Ritz-Carlton ريتز كارلتون,attraction,Dubai,25.213240652393,55.279262959957,6,36,"[2, 5, 2, 3, 1, 7, 4, 2, 1, 4, 2, 3]",2.8333333333333335
Marhaba Lounge,poi,Dubai,25.251242,55.357207,7,35,"[5, 2, 4, 3, 4, 5, 2, 1, 2, 4, 2, 1]",1.9097222222222225
Gaucho Dubai,restaurant,Dubai,25.213891,55.283053,7,35,"[5, 4, 2, 3, 2, 4, 0, 0, 6, 5, 2, 2]",3.409722222222222
Gerard جيرارد,restaurant,Dubai,25.231041410638,55.26340842247,7,35,"[4, 2, 3, 4, 0, 3, 4, 3, 6, 5, 0, 1]",3.243055555555556
Al Ijaza كافتريا الإجازة,restaurant,Dubai,25.213124172115,55.248693823814,6,35,"[0, 1, 4, 2, 2, 4, 2, 6, 2, 6, 4, 2]",3.243055555555556
California Pizza Kitchen (CPK),restaurant,Dubai,25.118512505432,55.198691091294,6,35,"[3, 2, 8, 2, 3, 3, 3, 1, 5, 2, 2, 1]",3.4097222222222228
Wagamama,restaurant,Dubai,25.093556,55.168448,7,34,"[4, 5, 3, 5, 2, 0, 6, 1, 4, 1, 1, 2]",3.4722222222222228
Al Hallab Restaurant & Sweets,restaurant,Dubai,25.245334,55.338953,8,33,"[1, 4, 3, 2, 3, 4, 2, 1, 5, 4, 3, 1]",1.6875
Zaatar W Zeit زعتر و زيت,restaurant,Dubai,25.208086293404,55.272345542908,8,33,"[1, 1, 3, 2, 2, 2, 5, 6, 2, 3, 4, 2]",2.1875
The Noodle House,restaurant,Dubai,25.133163,55.185871,6,33,"[2, 0, 4, 4, 4, 4, 2, 4, 3, 3, 2, 1]",1.6875
Butcher Shop & Grill - MOE,restaurant,Dubai,25.118126,55.198659,6,33,"[3, 5, 1, 2, 1, 4, 4, 3, 3, 1, 4, 2]",1.6875
The Meat Company,restaurant,Dubai,25.194432496812,55.276154279709,6,33,"[1, 3, 6, 2, 1, 1, 4, 6, 4, 2, 2, 1]",3.1875
Berts,restaurant,Dubai,25.093666,55.168128,7,32,"[4, 3, 5, 4, 2, 1, 0, 2, 3, 2, 2, 4]",1.8888888888888886
T.G.I. Friday's - Dubai Mall,restaurant,Dubai,25.195815,55.277838,7,32,"[5, 1, 4, 5, 2, 2, 3, 3, 3, 2, 2, 0]",2.0555555555555554
Sho Cho,restaurant,Dubai,25.234008,55.263561,7,32,"[2, 2, 4, 2, 3, 3, 2, 2, 4, 3, 2, 3]",0.5555555555555557
Tim Hortons,restaurant,Dubai,25.23048,55.262573,7,32,"[0, 2, 0, 3, 6, 3, 4, 4, 3, 4, 0, 3]",3.2222222222222228
Loca,restaurant,Dubai,25.233572,55.263272,7,32,"[1, 1, 5, 3, 3, 2, 2, 6, 2, 2, 5, 0]",3.0555555555555554
Saladicious سالاديشيس,restaurant,Dubai,25.081085340367,55.137349963188,7,32,"[6, 3, 4, 3, 3, 3, 0, 1, 0, 4, 3, 2]",2.722222222222222
Smiling BKK سمايلينج بي كيه كيه,restaurant,Dubai,25.203295747112,55.252647399902,6,32,"[2, 3, 2, 2, 1, 4, 4, 3, 3, 2, 2, 4]",0.888888888888889
BarZar,attraction,Dubai,25.133241013814,55.186257362366,6,32,"[3, 2, 4, 3, 3, 5, 5, 1, 3, 2, 1, 0]",2.2222222222222223
Aroos Damascus Restaurant مطعم عروس دمشق,restaurant,Dubai,25.267799393804,55.320882797241,8,31,"[1, 2, 3, 4, 1, 1, 3, 5, 5, 4, 1, 1]",2.4097222222222228
Special Ostadi Kabab كباب أستادي الخاص,restaurant,Dubai,25.259556985727,55.298663377762,7,31,"[3, 3, 1, 3, 0, 4, 7, 2, 2, 2, 1, 3]",2.909722222222222
Lime Tree Cafe,restaurant,Dubai,25.098276026914,55.156298392613,7,31,"[4, 0, 1, 0, 3, 4, 1, 5, 2, 5, 2, 4]",3.0763888888888893
Nelson's @ Media Rotana,attraction,Dubai,25.099668076605,55.179433822632,7,31,"[4, 1, 3, 3, 1, 2, 5, 4, 4, 1, 2, 1]",1.9097222222222225
Castello cafe,restaurant,Dubai,25.229038716108,55.262392345754,6,31,"[0, 2, 1, 3, 1, 2, 6, 5, 3, 2, 3, 3]",2.576388888888889
The Archive,poi,Dubai,25.18467,55.250383,8,30,"[11, 2, 4, 2, 4, 2, 0, 0, 0, 3, 0, 2]",8.583333333333334
City Port Cafe,restaurant,Dubai,25.084401152251,55.145556642876,7,30,"[2, 2, 4, 7, 4, 2, 1, 1, 0, 3, 2, 2]",3.0833333333333335
Tim Hortons,restaurant,Dubai,25.252253886299,55.331574098566,7,30,"[1, 1, 2, 1, 2, 3, 1, 2, 5, 5, 2, 5]",2.4166666666666665
Crown and Lion,attraction,Dubai,25.097438297268,55.174037218094,7,30,"[3, 0, 1, 3, 4, 6, 2, 3, 2, 1, 2, 3]",2.25
Dubai Museum متحف دبي - قلعة الفهيدي,attraction,Dubai,25.263433267347,55.297064781189,6,30,"[1, 1, 3, 4, 2, 3, 3, 2, 4, 3, 2, 2]",0.9166666666666666
Mediclinic Welcare Hospital,poi,Dubai,25.246851,55.3401,7,29,"[0, 5, 2, 1, 4, 0, 4, 0, 7, 3, 0, 3]",4.909722222222222
Tiramisu Cafe L.L.C.,restaurant,Dubai,25.190967,55.27375,7,29,"[0, 4, 2, 1, 2, 1, 0, 4, 6, 4, 2, 3]",3.076388888888889
Warehouse,attraction,Dubai,25.247917694563,55.346460342407,6,29,"[2, 1, 1, 0, 5, 2, 1, 2, 3, 4, 4, 4]",2.2430555555555562
Roberto's,restaurant,Dubai,25.213318,55.282816,6,28,"[3, 1, 3, 3, 2, 2, 2, 2, 1, 5, 1, 3]",1.2222222222222223
Mina A'Salam ميناء السلام,restaurant,Dubai,25.134532843578,55.185742378235,6,28,"[1, 3, 3, 2, 4, 2, 4, 2, 5, 0, 0, 2]",2.2222222222222223
Shakespeare & Co.,restaurant,Dubai,25.076687175925,55.138900994068,6,28,"[3, 0, 4, 2, 3, 2, 1, 2, 2, 3, 2, 4]",1.222222222222222
One and Only Royal Mirage Resort فندق رويال ميراج,attraction,Dubai,25.095441662977,55.150594711304,6,28,"[5, 1, 1, 3, 3, 0, 1, 2, 3, 5, 4, 0]",2.888888888888889
"Park Regis Kris Kin Hotel, Dubai",attraction,Dubai,25.249237420148,55.30163526535,6,28,"[3, 1, 1, 0, 2, 2, 2, 5, 5, 5, 1, 1]",2.8888888888888893
Lime Tree Cafe,restaurant,Dubai,25.046998099342,55.121943564824,9,27,"[1, 3, 1, 3, 3, 4, 4, 1, 3, 1, 1, 2]",1.3541666666666667
Salmontini,restaurant,Dubai,25.117699,55.198659,7,27,"[1, 4, 2, 3, 1, 1, 4, 4, 4, 2, 0, 1]",2.0208333333333335
Costa,restaurant,Dubai,25.22346136259,55.356030464172,7,27,"[2, 2, 3, 1, 2, 0, 1, 2, 3, 6, 3, 2]",2.0208333333333335
Thyme,restaurant,Dubai,25.080157,55.13729,6,27,"[3, 0, 5, 3, 2, 1, 2, 4, 2, 3, 1, 1]",1.8541666666666667
Chandelier,restaurant,Dubai,25.084868,55.148081,6,27,"[2, 5, 3, 4, 0, 0, 2, 2, 2, 2, 3, 2]",1.8541666666666667
Starbucks,restaurant,Dubai,25.198337,55.278436,6,27,"[2, 3, 2, 5, 3, 3, 0, 2, 2, 4, 0, 1]",2.0208333333333335
Nando's Restaurant,restaurant,Dubai,25.092821,55.169896,6,27,"[4, 3, 6, 2, 3, 1, 1, 1, 2, 1, 2, 1]",2.1875
Haji Ali Juice Center,restaurant,Dubai,25.237524354669,55.307482481003,6,27,"[0, 4, 2, 6, 3, 1, 2, 1, 3, 2, 2, 1]",2.3541666666666665
Al Marhabani Mandi مطعم المرحباني للمندي,restaurant,Dubai,25.169853747553,55.216437578201,6,27,"[4, 1, 1, 7, 2, 2, 2, 1, 2, 2, 3, 0]",3.0208333333333335
Galler PURE COCOA,restaurant,Dubai,25.118506703798,55.198658734792,6,27,"[2, 4, 0, 5, 4, 3, 2, 0, 2, 2, 2, 1]",2.1875
Shishakana Cafe,restaurant,Dubai,25.224147008466,55.425879614789,6,27,"[1, 4, 2, 1, 3, 0, 4, 1, 5, 3, 2, 1]",2.1875
Starbucks ستاربكس,restaurant,Dubai,25.156971717643,55.205745100587,6,27,"[5, 1, 2, 1, 1, 2, 0, 3, 3, 3, 1, 5]",2.3541666666666665
Kebab Rolls,restaurant,Dubai,25.112691,55.193346,8,26,"[3, 0, 2, 2, 1, 5, 2, 1, 3, 2, 3, 2]",1.472222222222222
Cafe Blanc كافيه بلان,restaurant,Dubai,25.076989471589,55.140134096146,8,26,"[1, 3, 1, 4, 1, 4, 4, 1, 1, 4, 1, 1]",1.972222222222222
La Gaufrette,restaurant,Dubai,25.095499149958,55.176637579421,7,26,"[4, 3, 3, 4, 5, 1, 2, 1, 1, 2, 0, 0]",2.4722222222222223
The Noodle House مطعم نودل هاوس,restaurant,Dubai,25.195167164471,55.278465379535,7,26,"[3, 2, 2, 1, 2, 3, 0, 1, 2, 6, 2, 2]",1.9722222222222225
Bonnington Jumeirah Lakes Towers,attraction,Dubai,25.067679727625,55.141668319702,7,26,"[0, 1, 1, 4, 2, 0, 5, 3, 1, 4, 3, 2]",2.472222222222222
Bussola,restaurant,Dubai,25.09394,55.148319,6,26,"[4, 0, 1, 3, 2, 4, 1, 1, 1, 6, 1, 2]",2.8055555555555554
Crumbs Elysee,restaurant,Dubai,25.139568457076,55.217174043759,9,25,"[1, 1, 1, 3, 2, 1, 5, 2, 2, 2, 4, 1]",1.5763888888888886
Man2ooshe - TECOM,restaurant,Dubai,25.097929,55.173532,8,25,"[1, 0, 2, 2, 2, 2, 1, 0, 1, 3, 6, 5]",3.076388888888889
Barbecue Delights - Lamcy Plaza,restaurant,Dubai,25.234624,55.306613,7,25,"[2, 2, 2, 3, 0, 0, 2, 4, 3, 4, 0, 3]",1.9097222222222223
Circle,restaurant,Dubai,25.092795516069,55.151797795984,7,25,"[0, 2, 2, 5, 2, 2, 1, 2, 0, 3, 4, 2]",1.9097222222222223
Balance Cafe,restaurant,Dubai,25.169607991977,55.241692887586,7,25,"[2, 2, 2, 4, 0, 1, 5, 3, 3, 2, 1, 0]",2.076388888888889
Rich,restaurant,Dubai,25.118309622965,55.201301222749,7,25,"[2, 1, 3, 1, 2, 2, 4, 2, 3, 3, 0, 2]",1.076388888888889
Caffe' NERO كافيه نيرو,restaurant,Dubai,25.214725766164,55.407357215881,8,24,"[3, 0, 3, 1, 2, 1, 4, 5, 1, 3, 1, 0]",2.3333333333333335
Noodle Bowl,restaurant,Dubai,25.237311,55.275593,7,24,"[2, 1, 2, 4, 2, 4, 3, 1, 0, 2, 1, 2]",1.3333333333333333
Al Reef Bakery مخبز الريف اللبناني,restaurant,Dubai,25.185090437606,55.238238573074,7,24,"[3, 2, 3, 1, 4, 1, 1, 1, 3, 1, 2, 2]",1.0
Lal Qila Restaurant مطعم لال قيلا,restaurant,Dubai,25.239521090017,55.27062356472,7,24,"[1, 4, 2, 2, 1, 2, 2, 6, 0, 2, 2, 0]",2.5
Madinat Jumeirah مدينة جميرا,attraction,Dubai,25.133357570443,55.186579227448,7,24,"[1, 1, 3, 2, 3, 0, 2, 2, 2, 4, 1, 3]",1.1666666666666667
Al Barsha Pond Park,attraction,Dubai,25.101495,55.202737,7,24,"[1, 1, 5, 3, 3, 1, 1, 1, 0, 2, 3, 3]",1.8333333333333333
Four Points by Sheraton,attraction,Dubai,25.213881291929,55.276626348495,7,24,"[2, 2, 2, 2, 2, 1, 5, 0, 1, 3, 3, 1]",1.5
Al Merkaaz,restaurant,Dubai,25.091102,55.153352,6,24,"[1, 4, 2, 1, 6, 2, 1, 2, 2, 0, 0, 3]",2.6666666666666665
O Cafe,restaurant,Dubai,25.077286930571,55.133533740021,6,24,"[0, 0, 3, 2, 0, 1, 3, 2, 5, 4, 4, 0]",3.0
Coco's Restaurant,restaurant,Dubai,25.252453846762,55.331455274847,6,24,"[2, 0, 3, 6, 1, 1, 2, 1, 2, 0, 5, 1]",3.1666666666666665
PQ - Le Pain Quotidien,restaurant,Dubai,25.118359703905,55.198874473572,6,24,"[1, 1, 4, 4, 1, 1, 2, 3, 2, 3, 1, 1]",1.3333333333333333
Shu Restaurant & Lounge,restaurant,Dubai,25.198730574076,55.238541999452,6,24,"[1, 5, 2, 0, 2, 1, 3, 1, 3, 1, 2, 3]",1.6666666666666667
The Observatory at Marriott Harbour Hotel & Suites (Official Marriott),attraction,Dubai,25.087656421233,55.145927667618,6,24,"[1, 2, 3, 1, 2, 0, 1, 3, 3, 5, 1, 2]",1.6666666666666667
Caribou Coffee,restaurant,Dubai,25.19881080952,55.279694795609,8,23,"[1, 4, 1, 2, 1, 2, 2, 0, 1, 2, 2, 5]",1.7430555555555554
The Greens,attraction,Dubai,25.092828014587,55.170850753784,8,23,"[1, 2, 2, 2, 3, 2, 2, 1, 0, 4, 2, 2]",0.9097222222222222
Maya Modern Mexican Kitchen + Lounge,restaurant,Dubai,25.085103,55.139297,7,23,"[0, 2, 4, 4, 4, 1, 0, 5, 0, 2, 0, 1]",3.2430555555555554
Antar Cafeteria كافتريا عنتر,restaurant,Dubai,25.162527224348,55.221801996231,7,23,"[1, 2, 2, 0, 2, 2, 3, 5, 1, 3, 1, 1]",1.576388888888889
Bateel,restaurant,Dubai,25.084275,55.148071,7,23,"[2, 0, 4, 4, 2, 0, 0, 5, 1, 2, 2, 1]",2.576388888888889
IKEA Restaurant,restaurant,Dubai,25.223223568549,55.355976819992,7,23,"[3, 0, 3, 3, 1, 2, 1, 2, 3, 1, 1, 3]",1.076388888888889
Amwaj Rotana,attraction,Dubai,25.073724339255,55.130338668823,7,23,"[3, 2, 4, 1, 4, 2, 3, 1, 3, 0, 0, 0]",2.076388888888889
Wafi Gourmet وافي جورميه,restaurant,Dubai,25.230029632574,55.318889915943,6,23,"[4, 0, 1, 1, 3, 2, 1, 3, 5, 2, 1, 0]",2.2430555555555554
The Hub,restaurant,Dubai,25.247490721452,55.363540649414,6,23,"[4, 0, 1, 1, 0, 2, 1, 2, 0, 2, 5, 5]",3.076388888888889
Starbucks,restaurant,Dubai,25.215735244916,55.408086776733,6,23,"[1, 2, 3, 3, 4, 3, 0, 2, 3, 2, 0, 0]",1.7430555555555554
Mediclinic City Hospital,restaurant,Dubai,25.230070880286,55.322588682175,6,23,"[1, 4, 1, 1, 1, 0, 2, 1, 5, 2, 4, 1]",2.2430555555555554
TCHE TCHE,restaurant,Dubai,25.048303652973,55.121760376207,6,23,"[0, 2, 3, 4, 0, 4, 1, 1, 1, 2, 3, 2]",1.7430555555555551
Certo,restaurant,Dubai,25.093613,55.155533,9,22,"[0, 4, 3, 2, 3, 1, 2, 0, 2, 1, 3, 1]",1.4722222222222223
Mashawi Lebanese Restaurant,restaurant,Dubai,25.093578747063,55.168308331447,8,22,"[2, 1, 4, 3, 2, 1, 0, 2, 0, 2, 1, 4]",1.638888888888889
Golden Fork,restaurant,Dubai,25.265034198614,55.320904254913,7,22,"[5, 2, 2, 4, 3, 0, 1, 2, 2, 1, 0, 0]",2.305555555555556
Costa,restaurant,Dubai,25.249003573868,55.353775390812,7,22,"[3, 3, 2, 1, 2, 1, 3, 2, 2, 1, 1, 1]",0.638888888888889
Istanbul Flower زهرة أسطنبول,restaurant,Dubai,25.195505246525,55.262496471405,7,22,"[2, 2, 3, 0, 2, 0, 4, 2, 3, 1, 2, 1]",1.3055555555555556
The Palace Cafe,restaurant,Dubai,25.191864654823,55.276690721512,7,22,"[0, 1, 3, 4, 2, 2, 0, 2, 1, 4, 3, 0]",1.9722222222222223
Privé,attraction,Dubai,25.197647666028,55.273656108362,7,22,"[1, 2, 2, 0, 2, 2, 0, 1, 6, 0, 1, 5]",3.305555555555556
Belgian Beer Cafe,attraction,Dubai,25.133210596523,55.184924503875,7,22,"[2, 0, 2, 1, 5, 0, 3, 0, 4, 4, 1, 0]",2.9722222222222228
Dubai Internet City Metro Station 2,poi,Dubai,25.101895,55.173181,6,22,"[2, 1, 3, 2, 1, 1, 1, 2, 1, 5, 3, 0]",1.638888888888889
Bikanervala Restaurant,restaurant,Dubai,25.248369,55.302245,6,22,"[0, 0, 2, 2, 3, 1, 1, 5, 0, 2, 3, 3]",2.138888888888889
Central Perk,restaurant,Dubai,25.173095,55.222073,6,22,"[3, 3, 3, 2, 3, 2, 1, 1, 2, 0, 2, 0]",1.138888888888889
Circle cafe,restaurant,Dubai,25.197097364425,55.237627029419,6,22,"[5, 1, 1, 1, 3, 1, 0, 1, 1, 4, 2, 2]",1.9722222222222225
아리랑 Shogun Korean/Japanese/Thai Restaurant,restaurant,Dubai,25.266897073876,55.31775534153,6,22,"[1, 1, 5, 0, 2, 0, 1, 3, 5, 1, 2, 1]",2.6388888888888893
Valley Cafe 2,restaurant,Dubai,25.23578651522,55.306068550397,6,22,"[0, 2, 2, 4, 1, 3, 2, 1, 2, 2, 1, 2]",0.9722222222222224
BarB. Q. Tonight باربيكيو تونايت,restaurant,Dubai,25.241813777269,55.27135848999,6,22,"[0, 1, 6, 2, 2, 2, 0, 4, 4, 1, 0, 0]",3.4722222222222228
Al Shorfa,restaurant,Dubai,25.083674947069,55.141088962555,6,22,"[0, 0, 1, 3, 1, 2, 1, 3, 6, 4, 0, 1]",3.1388888888888893
Desert Safari Dubai,attraction,Dubai,25.249132467823,55.297305624956,6,22,"[2, 3, 1, 0, 2, 4, 1, 2, 1, 2, 3, 1]",1.138888888888889
Novotel - World Trade Centre Dubai,attraction,Dubai,25.22143677248,55.288586776287,6,22,"[0, 2, 3, 0, 2, 1, 1, 4, 3, 4, 1, 1]",1.8055555555555554
Platinum Movie Suites (Reel Cinema),attraction,Dubai,25.196146652251,55.281029354326,6,22,"[2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 0]",0.47222222222222215
Ewaan Lounge الإيوان,restaurant,Dubai,25.193801055572,55.275448083752,8,21,"[2, 0, 1, 1, 0, 4, 1, 3, 2, 5, 0, 2]",2.3541666666666665
BurgerFuel,restaurant,Dubai,25.217768001595,55.408984537693,7,21,"[3, 2, 1, 2, 2, 1, 1, 2, 5, 0, 2, 0]",1.6875
Prime 68 JW Marriott Marquis Dubai Official Marriott,restaurant,Dubai,25.185386277136,55.25801029298,7,21,"[2, 2, 2, 1, 2, 2, 0, 3, 1, 1, 1, 4]",1.0208333333333333
Grand Cineplex,attraction,Dubai,25.226522,55.326187,7,21,"[0, 0, 2, 0, 0, 3, 1, 3, 5, 3, 3, 1]",2.5208333333333335
Siddharta  Lounge,attraction,Dubai,25.086571588555,55.143627259629,7,21,"[0, 0, 3, 1, 2, 2, 0, 1, 2, 3, 2, 5]",2.0208333333333335
Chili's,restaurant,Dubai,25.196747876913,55.237069129944,6,21,"[1, 1, 0, 2, 4, 3, 0, 0, 3, 5, 1, 1]",2.5208333333333335
Pinkberry,restaurant,Dubai,25.216045852077,55.408515930176,6,21,"[0, 2, 1, 0, 2, 3, 4, 1, 3, 0, 4, 1]",2.0208333333333335
Ice Rink حلبة التزلج,attraction,Dubai,25.196386651604,55.280057733851,6,21,"[1, 1, 4, 2, 3, 2, 1, 2, 2, 0, 3, 0]",1.3541666666666667
Nell Gwynne Pub,attraction,Dubai,25.071112,55.13531,6,21,"[3, 0, 2, 1, 3, 1, 2, 3, 2, 2, 1, 1]",0.8541666666666666
University of Wollongong in Dubai,poi,Dubai,25.103621,55.164629,8,20,"[0, 0, 1, 0, 1, 6, 0, 0, 0, 3, 4, 5]",4.555555555555555
800 Pizza,restaurant,Dubai,25.082023,55.145981,8,20,"[2, 2, 3, 2, 3, 0, 1, 0, 1, 2, 3, 1]",1.0555555555555556
喜作 (Kisaku Japanese Restaurant),restaurant,Dubai,25.262647347909,55.316687822342,8,20,"[2, 2, 3, 1, 1, 1, 1, 4, 1, 1, 1, 2]",0.8888888888888888
Katrina Sweets & Confectionery حلويات كاترينا,restaurant,Dubai,25.2220151794,55.434581637383,8,20,"[2, 1, 2, 2, 2, 3, 3, 3, 1, 1, 0, 0]",1.0555555555555556
Public Cafe,restaurant,Dubai,25.078978872103,55.150795300197,8,20,"[6, 2, 2, 0, 3, 1, 1, 1, 1, 2, 0, 1]",2.3888888888888884
Saravana Bhavan,restaurant,Dubai,25.23452,55.30971,7,20,"[2, 1, 0, 1, 1, 3, 3, 0, 4, 0, 3, 2]",1.7222222222222223
Saravanaa Bhojan Shala,restaurant,Dubai,25.049415,55.132012,7,20,"[2, 2, 2, 2, 0, 3, 3, 0, 3, 1, 2, 0]",1.222222222222222
Biella - MOE,restaurant,Dubai,25.117343,55.20019,7,20,"[1, 2, 1, 5, 1, 3, 3, 0, 0, 2, 2, 0]",2.0555555555555554
Urban Bistro,restaurant,Dubai,25.092847,55.151796,7,20,"[2, 3, 4, 1, 2, 0, 1, 2, 1, 2, 1, 1]",1.0555555555555556
Bob's Diner,restaurant,Dubai,25.075097739303,55.131345980437,7,20,"[0, 2, 2, 2, 0, 2, 1, 1, 3, 1, 4, 2]",1.222222222222222
Soy,restaurant,Dubai,25.047347430554,55.1211977005,7,20,"[1, 0, 1, 2, 1, 2, 1, 2, 2, 4, 3, 1]",1.0555555555555556
Second Cup,restaurant,Dubai,25.118495204842,55.198701876798,7,20,"[1, 1, 0, 1, 1, 1, 3, 1, 5, 4, 2, 0]",2.222222222222222
Barracuda,restaurant,Dubai,25.177692397221,55.221969367835,7,20,"[1, 0, 1, 2, 4, 2, 0, 2, 1, 5, 2, 0]",2.222222222222222
The Kebab Shop,restaurant,Dubai,25.049377239347,55.131739341934,7,20,"[1, 1, 1, 0, 1, 2, 0, 4, 3, 2, 2, 3]",1.388888888888889
Fogueira,restaurant,Dubai,25.077633409047,55.135969439925,7,20,"[1, 5, 0, 6, 1, 2, 1, 0, 2, 1, 0, 1]",3.388888888888889
ICON Bar & Lounge,attraction,Dubai,25.094133,55.156036,7,20,"[0, 1, 1, 0, 2, 4, 3, 0, 5, 2, 2, 0]",2.5555555555555554
Tokyo @ The Towers,restaurant,Dubai,25.217713,55.282837,6,20,"[1, 2, 5, 2, 1, 1, 1, 1, 0, 1, 4, 1]",1.8888888888888884
Bennigan's,restaurant,Dubai,25.191078,55.271787,6,20,"[4, 2, 1, 1, 1, 5, 3, 0, 1, 2, 0, 0]",2.3888888888888884
Mashawi Lebanese Restaurant,restaurant,Dubai,25.046939747017,55.121679557824,6,20,"[5, 2, 1, 4, 1, 1, 2, 0, 2, 0, 1, 1]",2.055555555555555
Taqado Mexican Kitchen,restaurant,Dubai,25.117796276668,55.203466415405,6,20,"[1, 1, 5, 2, 0, 2, 1, 1, 2, 2, 1, 2]",1.3888888888888886
Book Munch بوك منش,restaurant,Dubai,25.184865048192,55.238455675376,6,20,"[0, 5, 3, 1, 0, 5, 0, 2, 0, 3, 1, 0]",3.388888888888889
Icho Restaurant,restaurant,Dubai,25.223616,55.282473,8,19,"[1, 1, 1, 3, 2, 2, 1, 1, 2, 2, 2, 1]",0.4097222222222221
Rose Rayhaan by Rotana Hotel,restaurant,Dubai,25.211891415672,55.276594161987,8,19,"[1, 3, 3, 1, 1, 4, 1, 1, 1, 0, 3, 0]",1.576388888888889
Cold Stone Creamery,restaurant,Dubai,25.119204839891,55.201234817505,8,19,"[3, 4, 1, 0, 0, 4, 0, 1, 4, 1, 0, 1]",2.5763888888888893
Kitchen 6 JW Marriott Marquis Dubai Official Marriott,restaurant,Dubai,25.184766252551,55.259008647445,8,19,"[1, 1, 3, 2, 1, 1, 4, 1, 0, 0, 1, 4]",1.7430555555555556
Yoko Sizzlers Restaurant,restaurant,Dubai,25.251731,55.30333,7,19,"[1, 1, 2, 2, 1, 2, 1, 0, 2, 4, 2, 1]",0.9097222222222223
